,TF,Target
477,12,402
478,12,112
479,12,79
480,12,425
481,12,429
482,12,582
483,12,517
484,12,151
485,12,297
486,12,670
487,12,235
488,12,396
489,12,195
490,12,361
491,12,240
492,12,259
493,12,534
494,12,624
495,12,153
496,12,623
497,12,629
498,12,384
499,12,340
500,12,137
501,12,125
502,12,605
503,12,10
504,12,427
505,12,440
506,12,62
507,12,339
508,12,352
509,12,588
510,12,498
511,12,326
512,12,156
513,12,574
514,12,86
515,12,332
516,12,674
517,12,688
518,12,397
519,12,200
520,12,289
521,12,616
522,12,49
523,12,128
524,12,51
525,12,370
526,12,530
527,12,8
528,12,410
529,12,569
530,12,14
531,12,521
532,12,365
533,12,36
534,12,7
535,12,197
536,12,76
537,12,664
538,12,378
539,12,107
540,12,5
541,12,649
542,12,78
543,12,71
544,12,356
545,12,579
546,12,47
547,12,558
548,12,158
549,12,139
550,12,545
551,12,676
552,12,52
553,12,499
554,12,484
555,12,157
556,12,246
557,12,80
558,12,617
559,12,149
560,12,321
561,12,575
562,12,604
563,12,512
564,12,514
565,12,544
566,12,667
567,12,473
568,12,232
569,12,33
570,12,64
571,12,393
572,12,73
573,12,386
574,12,127
575,12,185
576,12,380
577,12,81
578,12,179
579,12,655
580,12,329
581,12,182
582,12,382
583,12,202
584,12,203
585,12,412
586,12,492
587,12,227
588,12,302
589,12,562
590,12,400
591,12,538
592,12,131
593,12,43
594,12,476
595,12,580
596,12,286
597,12,271
598,12,592
599,12,665
600,12,515
601,12,433
602,12,598
603,12,614
604,12,254
605,12,287
606,12,687
607,12,44
608,12,201
609,12,477
610,12,448
611,12,388
612,12,677
613,12,561
614,12,108
615,12,535
616,12,373
617,12,398
618,12,126
619,12,374
620,12,691
621,12,560
622,12,465
623,12,32
624,12,222
625,12,364
626,47,98
627,47,297
628,47,279
629,47,602
630,47,384
631,47,656
632,47,615
633,47,208
634,47,13
635,47,524
636,47,542
637,47,351
638,47,222
639,47,423
640,47,436
641,47,100
642,47,39
643,47,145
644,47,569
645,47,8
646,47,596
647,47,175
648,47,642
649,47,604
650,47,597
651,47,170
652,47,572
653,47,88
654,47,588
655,47,459
656,47,92
657,47,397
658,47,163
659,47,6
660,47,440
661,47,312
662,47,531
663,47,545
664,47,153
665,47,600
666,47,103
667,47,366
668,47,536
669,47,84
670,47,689
671,47,241
672,47,27
673,47,431
674,47,410
675,47,497
676,47,671
677,47,451
678,47,118
679,47,236
680,47,574
681,47,169
682,47,441
683,47,106
684,47,341
685,47,505
686,47,631
687,47,185
688,47,139
689,47,168
690,47,260
691,47,337
692,47,68
693,47,36
694,47,149
695,47,498
696,47,480
697,47,142
698,47,210
699,47,95
700,47,405
701,47,262
702,47,67
703,47,323
704,47,446
705,47,121
706,47,30
707,47,332
708,47,105
709,47,638
710,47,45
711,47,616
712,47,79
713,47,302
714,47,658
715,47,438
716,47,137
717,47,325
718,47,450
719,47,221
720,47,335
721,47,516
722,47,541
723,47,603
724,47,454
725,47,176
726,47,184
727,47,413
728,47,331
729,47,214
730,47,375
731,47,578
732,47,216
733,47,457
734,47,543
735,47,463
736,47,474
737,47,206
738,47,473
739,47,472
740,47,96
741,47,23
742,121,111
743,121,416
744,121,201
745,121,175
746,121,291
747,121,299
748,121,549
749,121,20
750,121,46
751,121,335
752,121,585
753,121,529
754,121,387
755,121,520
756,121,368
757,121,396
758,121,378
759,121,64
760,121,597
761,121,367
762,121,446
763,121,655
764,121,25
765,121,233
766,121,51
767,121,647
768,121,558
769,121,626
770,121,576
771,121,279
772,121,71
773,121,470
774,121,353
775,121,662
776,121,214
777,121,358
778,121,491
779,121,160
780,121,195
781,121,677
782,121,455
783,121,344
784,121,221
785,121,535
786,121,380
787,121,428
788,121,206
789,121,86
790,121,422
791,121,251
792,121,472
793,121,212
794,121,69
795,121,12
796,121,311
797,121,490
798,121,589
799,121,248
800,121,339
801,121,412
802,121,152
803,121,266
804,121,421
805,121,78
806,121,161
807,121,554
808,121,272
809,121,302
810,121,275
811,121,671
812,121,366
813,121,262
814,121,605
815,121,571
816,121,683
817,121,513
818,121,304
819,121,132
820,121,196
821,121,270
822,121,200
823,121,538
824,121,600
825,121,542
826,121,616
827,121,460
828,121,437
829,121,189
830,121,618
831,121,90
832,121,506
833,121,501
834,121,145
835,121,309
836,121,648
837,121,129
838,121,83
839,121,497
840,121,476
841,121,73
842,121,341
843,121,653
844,121,236
845,121,445
846,121,376
847,121,669
848,121,310
849,121,519
850,121,274
851,121,136
852,121,691
853,121,84
854,121,114
855,121,325
856,121,56
857,121,574
858,121,117
859,121,517
860,121,431
861,121,30
862,121,393
863,121,540
864,121,383
865,121,414
866,121,352
867,121,556
868,121,579
869,121,363
870,121,215
871,121,584
872,121,80
873,121,457
874,121,169
875,121,596
876,121,312
877,121,6
878,121,211
879,121,135
880,121,250
881,121,527
882,121,468
883,121,254
884,121,463
885,121,377
886,121,485
887,121,93
888,121,355
889,121,33
890,121,588
891,121,334
892,121,35
893,121,100
894,121,290
895,121,281
896,121,55
897,121,107
898,121,504
899,121,343
900,121,333
901,121,592
902,121,126
903,121,172
904,121,645
905,121,321
906,121,496
907,121,139
908,121,583
909,121,385
910,121,205
911,121,60
912,121,646
913,121,208
914,121,580
915,121,184
916,121,604
917,121,433
918,121,182
919,121,657
920,121,664
921,121,364
922,121,137
923,121,508
924,121,108
925,121,656
926,121,440
927,121,354
928,121,372
929,121,636
930,121,128
931,121,63
932,121,561
933,121,381
934,121,318
935,121,411
936,121,142
937,121,569
938,121,581
939,121,562
940,121,516
941,121,578
942,121,685
943,121,153
944,121,45
945,121,2
946,121,223
947,121,492
948,121,660
949,121,526
950,121,682
951,121,441
952,121,62
953,121,134
954,121,524
955,121,553
956,121,391
957,121,587
958,121,120
959,121,119
960,121,539
961,121,382
962,121,425
963,121,599
964,121,536
965,121,423
966,121,14
967,121,230
968,121,329
969,121,168
970,121,39
971,121,97
972,121,330
973,121,625
974,121,473
975,121,601
976,121,670
977,121,379
978,121,503
979,121,640
980,121,405
981,121,36
982,121,595
983,121,167
984,121,257
985,121,186
986,121,106
987,121,489
988,121,81
989,121,79
990,121,185
991,121,398
992,121,123
993,121,13
994,121,499
995,121,634
996,121,514
997,121,483
998,121,351
999,121,350
1000,121,191
1001,121,127
1002,121,246
1003,121,331
1004,121,435
1005,121,510
1006,121,521
1007,121,242
1008,121,386
1009,121,687
1010,121,74
1011,121,570
1012,121,340
1013,121,232
1014,121,295
1015,121,342
1016,121,27
1017,121,359
1018,121,109
1019,121,374
1020,121,619
1021,121,661
1022,121,541
1023,121,265
1024,121,40
1025,121,467
1026,121,278
1027,121,125
1028,121,563
1029,121,689
1030,121,627
1031,121,665
1032,121,408
1033,121,92
1034,121,204
1035,121,602
1036,121,480
1037,121,280
1038,121,369
1039,121,357
1040,121,394
1041,121,267
1042,121,659
1043,121,197
1044,121,544
1045,121,452
1046,121,271
1047,121,462
1048,121,532
1049,121,276
1050,121,638
1051,121,173
1052,121,606
1053,121,298
1054,121,545
1055,121,326
1056,121,432
1057,121,449
1058,121,231
1059,121,488
1060,121,577
1061,121,294
1062,121,255
1063,121,442
1064,121,564
1065,121,282
1066,121,4
1067,121,603
1068,121,16
1069,121,507
1070,121,8
1071,121,663
1072,121,19
1073,121,593
1074,121,505
1075,121,149
1076,121,268
1077,121,101
1078,121,469
1079,121,124
1080,121,53
1081,121,42
1082,121,252
1083,121,219
1084,121,651
1085,121,22
1086,121,293
1087,121,164
1088,121,523
1089,121,641
1090,121,417
1091,121,158
1092,121,96
1093,121,458
1094,121,95
1095,121,384
1096,121,283
1097,121,88
1098,121,21
1099,121,630
1100,121,148
1101,121,269
1102,121,77
1103,121,400
1104,121,680
1105,121,623
1106,121,316
1107,121,11
1108,121,170
1109,121,611
1110,121,429
1111,121,402
1112,121,260
1113,121,522
1114,165,630
1115,165,596
1116,165,578
1117,165,313
1118,165,88
1119,165,292
1120,165,542
1121,165,438
1122,165,173
1123,165,148
1124,165,644
1125,165,369
1126,165,600
1127,165,174
1128,165,434
1129,165,16
1130,165,385
1131,165,572
1132,165,529
1133,165,14
1134,165,298
1135,165,120
1136,165,337
1137,165,506
1138,165,64
1139,165,182
1140,165,581
1141,165,107
1142,165,665
1143,165,502
1144,165,278
1145,165,539
1146,165,593
1147,165,8
1148,165,452
1149,165,661
1150,165,598
1151,165,297
1152,165,304
1153,165,27
1154,165,268
1155,165,607
1156,165,333
1157,165,189
1158,165,275
1159,165,367
1160,165,431
1161,165,390
1162,165,280
1163,165,249
1164,165,468
1165,165,219
1166,165,208
1167,165,216
1168,165,45
1169,165,127
1170,165,18
1171,165,241
1172,165,382
1173,165,196
1174,165,325
1175,165,638
1176,165,667
1177,165,145
1178,165,281
1179,165,258
1180,165,666
1181,165,61
1182,165,464
1183,165,381
1184,165,543
1185,165,13
1186,165,121
1187,165,527
1188,165,462
1189,165,532
1190,165,153
1191,165,1
1192,165,587
1193,165,448
1194,165,36
1195,165,43
1196,165,505
1197,165,585
1198,165,617
1199,165,230
1200,165,142
1201,165,441
1202,165,569
1203,165,636
1204,165,0
1205,165,688
1206,165,354
1207,165,599
1208,165,122
1209,165,51
1210,165,23
1211,165,657
1212,165,407
1213,165,417
1214,165,457
1215,165,250
1216,165,409
1217,165,379
1218,165,577
1219,165,163
1220,165,565
1221,165,376
1222,165,190
1223,165,67
1224,165,20
1225,165,612
1226,165,687
1227,165,515
1228,165,209
1229,165,536
1230,165,513
1231,165,226
1232,165,411
1233,165,157
1234,165,358
1235,165,388
1236,165,414
1237,165,559
1238,165,47
1239,165,60
1240,165,501
1241,165,247
1242,165,271
1243,165,359
1244,165,138
1245,165,496
1246,165,160
1247,165,480
1248,165,128
1249,165,295
1250,165,622
1251,165,526
1252,165,246
1253,165,326
1254,165,101
1255,165,150
1256,165,202
1257,165,307
1258,165,319
1259,165,508
1260,165,420
1261,165,453
1262,165,603
1263,165,374
1264,165,330
1265,165,683
1266,165,77
1267,165,201
1268,165,637
1269,165,62
1270,165,352
1271,165,546
1272,165,213
1273,165,486
1274,165,392
1275,165,404
1276,165,276
1277,165,601
1278,165,323
1279,189,393
1280,189,642
1281,189,103
1282,189,616
1283,189,25
1284,189,516
1285,189,94
1286,189,345
1287,189,224
1288,189,618
1289,189,472
1290,189,132
1291,189,346
1292,189,435
1293,189,341
1294,189,583
1295,189,325
1296,189,53
1297,189,160
1298,189,241
1299,189,579
1300,189,302
1301,189,548
1302,189,473
1303,189,665
1304,189,335
1305,189,361
1306,189,258
1307,189,96
1308,189,437
1309,189,497
1310,189,649
1311,189,337
1312,189,45
1313,189,137
1314,189,424
1315,189,182
1316,189,102
1317,189,595
1318,189,433
1319,189,363
1320,189,602
1321,189,274
1322,189,74
1323,189,12
1324,189,297
1325,189,530
1326,189,364
1327,189,570
1328,189,444
1329,189,279
1330,189,329
1331,189,487
1332,189,489
1333,189,333
1334,189,344
1335,189,450
1336,189,460
1337,189,245
1338,189,517
1339,189,442
1340,189,60
1341,189,10
1342,189,80
1343,189,105
1344,189,664
1345,189,68
1346,189,384
1347,189,578
1348,189,445
1349,189,332
1350,189,506
1351,189,33
1352,189,566
1353,189,286
1354,189,537
1355,189,150
1356,189,569
1357,189,536
1358,189,511
1359,189,8
1360,189,451
1361,189,469
1362,189,221
1363,189,382
1364,189,126
1365,189,498
1366,189,553
1367,189,135
1368,189,106
1369,189,655
1370,189,598
1371,189,39
1372,189,310
1373,189,441
1374,189,351
1375,189,108
1376,189,112
1377,189,262
1378,189,689
1379,189,334
1380,189,246
1381,189,191
1382,189,50
1383,189,470
1384,189,174
1385,189,52
1386,189,556
1387,189,671
1388,189,631
1389,189,28
1390,189,410
1391,189,519
1392,189,676
1393,189,455
1394,189,648
1395,189,495
1396,189,661
1397,189,204
1398,189,71
1399,189,379
1400,189,353
1401,189,283
1402,189,354
1403,189,588
1404,189,261
1405,189,299
1406,189,210
1407,189,520
1408,189,139
1409,189,383
1410,189,479
1411,189,681
1412,189,69
1413,189,231
1414,189,95
1415,189,114
1416,189,308
1417,189,518
1418,189,270
1419,189,604
1420,189,409
1421,189,217
1422,189,265
1423,189,91
1424,189,268
1425,189,131
1426,189,466
1427,189,574
1428,189,358
1429,189,438
1430,189,98
1431,189,605
1432,189,627
1433,270,453
1434,270,272
1435,270,675
1436,270,39
1437,270,168
1438,270,159
1439,270,603
1440,270,354
1441,270,286
1442,270,326
1443,270,690
1444,270,163
1445,270,177
1446,270,616
1447,270,460
1448,270,356
1449,270,269
1450,270,36
1451,270,671
1452,270,643
1453,270,647
1454,270,556
1455,270,495
1456,270,514
1457,270,649
1458,270,33
1459,270,101
1460,270,410
1461,270,472
1462,270,153
1463,270,629
1464,270,62
1465,270,375
1466,270,44
1467,270,473
1468,270,210
1469,270,483
1470,270,278
1471,270,637
1472,270,261
1473,270,430
1474,270,226
1475,270,452
1476,270,344
1477,270,134
1478,270,369
1479,270,1
1480,270,72
1481,270,311
1482,270,689
1483,270,67
1484,270,23
1485,270,588
1486,270,212
1487,270,553
1488,270,381
1489,270,640
1490,270,40
1491,270,248
1492,270,85
1493,270,250
1494,270,258
1495,270,656
1496,270,316
1497,270,576
1498,270,245
1499,270,56
1500,270,322
1501,270,433
1502,270,548
1503,270,439
1504,270,123
1505,270,201
1506,270,68
1507,270,377
1508,270,669
1509,270,523
1510,270,217
1511,270,505
1512,270,374
1513,270,190
1514,270,683
1515,270,263
1516,270,96
1517,270,355
1518,270,114
1519,270,52
1520,270,2
1521,270,213
1522,270,423
1523,270,370
1524,270,610
1525,270,364
1526,270,255
1527,270,171
1528,270,78
1529,270,478
1530,270,148
1531,270,230
1532,270,620
1533,270,665
1534,270,144
1535,270,81
1536,270,508
1537,270,619
1538,270,566
1539,270,386
1540,270,100
1541,270,8
1542,270,281
1543,270,80
1544,270,518
1545,270,143
1546,270,290
1547,270,361
1548,270,321
1549,270,296
1550,270,105
1551,270,126
1552,270,486
1553,270,549
1554,270,331
1555,270,441
1556,270,195
1557,270,24
1558,270,151
1559,270,630
1560,270,585
1561,270,537
1562,270,71
1563,270,6
1564,270,47
1565,270,351
1566,270,688
1567,270,670
1568,270,479
1569,270,664
1570,270,474
1571,270,579
1572,270,236
1573,270,297
1574,270,560
1575,270,436
1576,270,196
1577,270,408
1578,270,542
1579,270,402
1580,270,421
1581,270,420
1582,270,445
1583,270,676
1584,270,299
1585,270,564
1586,270,545
1587,270,480
1588,270,174
1589,270,223
1590,270,120
1591,270,22
1592,270,106
1593,270,136
1594,270,469
1595,270,125
1596,270,345
1597,270,464
1598,270,467
1599,270,593
1600,270,70
1601,270,498
1602,270,372
1603,270,87
1604,270,582
1605,270,376
1606,270,628
1607,270,587
1608,270,429
1609,270,592
1610,270,380
1611,270,280
1612,270,644
1613,270,32
1614,270,446
1615,270,28
1616,270,88
1617,270,448
1618,270,510
1619,270,282
1620,270,169
1621,270,623
1622,270,247
1623,270,580
1624,270,654
1625,270,327
1626,270,172
1627,270,103
1628,270,477
1629,270,387
1630,270,216
1631,270,191
1632,270,315
1633,270,597
1634,270,194
1635,270,184
1636,270,186
1637,270,567
1638,270,109
1639,270,662
1640,270,218
1641,270,516
1642,270,74
1643,270,111
1644,270,14
1645,270,0
1646,270,417
1647,270,435
1648,270,301
1649,270,653
1650,270,12
1651,270,197
1652,270,158
1653,270,319
1654,270,95
1655,270,540
1656,270,419
1657,270,76
1658,270,54
1659,270,655
1660,270,470
1661,270,570
1662,270,613
1663,270,337
1664,270,302
1665,270,224
1666,270,141
1667,270,182
1668,270,51
1669,270,596
1670,270,43
1671,270,332
1672,270,348
1673,270,335
1674,270,55
1675,270,104
1676,270,342
1677,270,458
1678,270,170
1679,270,140
1680,270,598
1681,270,412
1682,270,232
1683,270,385
1684,270,26
1685,270,621
1686,270,94
1687,270,397
1688,270,466
1689,270,611
1690,270,207
1691,270,199
1692,270,584
1693,270,442
1694,270,161
1695,270,60
1696,270,181
1697,270,583
1698,270,259
1699,270,211
1700,270,497
1701,270,313
1702,270,633
1703,270,20
1704,270,162
1705,270,142
1706,270,451
1707,270,394
1708,270,42
1709,270,53
1710,270,569
1711,270,325
1712,270,7
1713,270,531
1714,270,10
1715,270,189
1716,270,509
1717,270,539
1718,270,677
1719,270,179
1720,270,91
1721,270,646
1722,270,110
1723,270,150
1724,270,389
1725,270,634
1726,270,363
1727,270,529
1728,270,276
1729,270,89
1730,270,468
1731,270,358
1732,270,90
1733,270,581
1734,270,98
1735,270,426
1736,270,639
1737,270,200
1738,270,606
1739,270,45
1740,270,499
1741,270,92
1742,270,373
1743,270,31
1744,270,64
1745,270,128
1746,270,428
1747,270,631
1748,270,392
1749,270,682
1750,270,541
1751,270,378
1752,270,183
1753,270,63
1754,270,465
1755,270,575
1756,270,166
1757,270,462
1758,270,562
1759,270,267
1760,270,659
1761,270,501
1762,270,517
1763,270,543
1764,270,476
1765,270,343
1766,270,3
1767,270,275
1768,270,400
1769,270,252
1770,270,437
1771,270,492
1772,270,18
1773,270,663
1774,270,431
1775,270,228
1776,270,530
1777,270,132
1778,270,534
1779,270,427
1780,270,11
1781,270,137
1782,270,615
1783,270,295
1784,270,687
1785,270,180
1786,270,681
1787,270,298
1788,270,130
1789,270,382
1790,270,390
1791,270,102
1792,270,395
1793,270,112
1794,270,289
1795,270,491
1796,270,310
1797,270,27
1798,270,574
1799,270,173
1800,270,404
1801,270,317
1802,270,413
1803,270,558
1804,270,403
1805,270,617
1806,270,251
1807,270,118
1808,270,108
1809,270,559
1810,270,135
1811,270,21
1812,270,233
1813,270,48
1814,270,422
1815,270,586
1816,270,366
1817,270,346
1818,270,309
1819,270,609
1820,270,160
1821,270,482
1822,270,323
1823,270,50
1824,270,624
1825,270,86
1826,270,336
1827,270,519
1828,270,149
1829,270,680
1830,270,254
1831,270,398
1832,270,294
1833,381,642
1834,381,459
1835,381,207
1836,381,384
1837,381,540
1838,381,189
1839,381,202
1840,381,35
1841,381,286
1842,381,52
1843,381,266
1844,381,326
1845,381,1
1846,381,198
1847,381,42
1848,381,568
1849,381,315
1850,381,590
1851,381,78
1852,381,682
1853,381,503
1854,381,671
1855,381,92
1856,381,182
1857,381,30
1858,381,634
1859,381,254
1860,381,224
1861,381,136
1862,381,210
1863,381,486
1864,381,655
1865,381,648
1866,381,67
1867,381,410
1868,381,465
1869,381,91
1870,381,354
1871,381,148
1872,381,170
1873,381,201
1874,381,250
1875,381,364
1876,381,132
1877,381,126
1878,381,262
1879,381,516
1880,381,432
1881,381,598
1882,381,535
1883,381,421
1884,381,302
1885,381,639
1886,381,222
1887,381,278
1888,381,337
1889,381,111
1890,381,554
1891,381,468
1892,381,287
1893,381,295
1894,381,53
1895,381,667
1896,381,347
1897,381,646
1898,381,271
1899,381,195
1900,381,333
1901,381,314
1902,381,61
1903,381,176
1904,381,622
1905,381,628
1906,381,114
1907,381,467
1908,381,470
1909,381,562
1910,381,456
1911,381,127
1912,381,441
1913,381,460
1914,381,445
1915,381,39
1916,381,498
1917,381,508
1918,381,464
1919,381,87
1920,381,428
1921,381,181
1922,381,620
1923,381,373
1924,381,297
1925,381,225
1926,381,637
1927,381,227
1928,381,519
1929,381,548
1930,381,240
1931,381,545
1932,381,409
1933,381,388
1934,381,475
1935,381,245
1936,381,570
1937,381,358
1938,381,343
1939,381,164
1940,381,299
1941,381,14
1942,381,363
1943,381,669
1944,381,184
1945,381,618
1946,381,244
1947,381,541
1948,381,160
1949,381,106
1950,381,102
1951,381,437
1952,381,58
1953,381,173
1954,381,662
1955,381,90
1956,381,282
1957,381,686
1958,381,455
1959,381,275
1960,381,523
1961,381,123
1962,381,21
1963,381,480
1964,381,80
1965,381,462
1966,381,289
1967,381,604
1968,381,145
1969,381,485
1970,381,578
1971,381,121
1972,381,214
1973,381,316
1974,381,606
1975,381,514
1976,381,582
1977,381,664
1978,381,492
1979,381,429
1980,381,513
1981,381,89
1982,381,158
1983,381,518
1984,381,599
1985,381,134
1986,381,595
1987,381,72
1988,381,558
1989,381,93
1990,381,544
1991,381,163
1992,381,555
1993,381,581
1994,381,269
1995,381,334
1996,381,130
1997,381,258
1998,381,626
1999,381,103
2000,381,248
2001,381,153
2002,381,356
2003,381,602
2004,381,382
2005,381,213
2006,381,13
2007,381,323
2008,381,629
2009,381,380
2010,381,574
2011,381,524
2012,381,216
2013,381,497
2014,381,332
2015,381,6
2016,381,469
2017,381,372
2018,381,208
2019,381,56
2020,381,122
2021,381,457
2022,381,419
2023,381,418
2024,381,319
2025,381,335
2026,381,689
2027,381,400
2028,381,12
2029,381,597
2030,381,565
2031,381,226
2032,381,561
2033,381,329
2034,381,520
2035,381,383
2036,381,357
2037,381,360
2038,381,74
2039,381,593
2040,381,95
2041,381,654
2042,381,200
2043,381,543
2044,381,391
2045,381,367
2046,381,424
2047,381,651
2048,381,559
2049,381,351
2050,381,203
2051,381,631
2052,381,228
2053,381,280
2054,381,600
2055,381,294
2056,381,118
2057,381,105
2058,381,339
2059,381,676
2060,381,4
2061,381,451
2062,381,509
2063,381,636
2064,381,128
2065,381,553
2066,381,205
2067,381,331
2068,381,546
2069,381,489
2070,381,463
2071,381,2
2072,381,137
2073,381,610
2074,381,124
2075,381,616
2076,381,255
2077,381,438
2078,381,365
2079,381,267
2080,381,247
2081,381,499
2082,381,466
2083,381,552
2084,381,109
2085,381,186
2086,381,296
2087,381,588
2088,381,415
2089,381,407
2090,381,185
2091,381,7
2092,381,577
2093,381,473
2094,381,46
2095,381,246
2096,381,27
2097,381,325
2098,381,605
2099,381,370
2100,381,206
2101,381,505
2102,381,261
2103,381,641
2104,381,69
2105,382,653
2106,382,546
2107,382,83
2108,382,509
2109,382,582
2110,382,572
2111,382,437
2112,382,425
2113,382,561
2114,382,172
2115,382,189
2116,382,420
2117,382,642
2118,382,35
2119,382,281
2120,382,71
2121,382,203
2122,382,282
2123,382,286
2124,382,667
2125,382,599
2126,382,447
2127,382,370
2128,382,574
2129,382,530
2130,382,54
2131,382,289
2132,382,586
2133,382,2
2134,382,204
2135,382,408
2136,382,5
2137,382,598
2138,382,241
2139,382,245
