,TF,Target
185,70,920
186,70,1149
187,70,206
188,70,477
189,70,1026
190,70,893
191,70,1157
192,70,1253
193,70,576
194,70,634
195,70,62
196,70,1179
197,70,109
198,70,545
199,70,1087
200,70,912
201,70,1201
202,70,331
203,70,168
204,70,1138
205,70,1182
206,70,500
207,70,411
208,70,349
209,70,119
210,70,1031
211,70,562
212,70,111
213,70,623
214,70,257
215,70,561
216,70,1250
217,70,661
218,70,304
219,70,246
220,70,1090
221,70,1181
222,70,65
223,70,956
224,70,177
225,70,517
226,70,32
227,70,21
228,70,488
229,70,876
230,70,885
231,70,287
232,70,155
233,70,254
234,70,1379
235,70,1147
236,70,1345
237,70,375
238,70,368
239,70,1277
240,70,211
241,70,1243
242,70,713
243,70,342
244,70,1368
245,70,1059
246,70,934
247,70,276
248,70,1297
249,70,949
250,70,320
251,70,2
252,70,566
253,70,141
254,70,209
255,70,1334
256,70,1373
257,70,50
258,70,1222
259,70,533
260,70,441
261,70,414
262,70,614
263,70,1312
264,70,567
265,70,844
266,70,847
267,70,292
268,70,1124
269,70,1355
270,70,259
271,70,378
272,70,938
273,70,316
274,70,692
275,70,859
276,70,511
277,70,720
278,70,68
279,70,18
280,70,483
281,70,706
282,70,139
283,70,1214
284,70,1353
285,70,322
286,70,585
287,70,243
288,70,1071
289,70,613
290,70,812
291,70,832
292,70,612
293,70,35
294,70,401
295,70,564
296,70,828
297,70,1070
298,70,102
299,70,1263
300,70,328
301,70,15
302,70,698
303,70,38
304,70,695
305,70,768
306,70,289
307,70,1218
308,70,1367
309,70,379
310,70,201
311,70,1190
312,70,788
313,70,137
314,70,196
315,70,536
316,70,25
317,70,1377
318,70,150
319,70,1264
320,70,1092
321,70,334
322,70,1080
323,70,1330
324,70,306
325,70,233
326,70,1184
327,70,1274
328,70,204
329,70,10
330,70,273
331,70,525
332,70,288
333,70,1067
334,70,163
335,70,538
336,70,1350
337,70,636
338,70,1194
339,70,174
340,70,193
341,70,1256
342,70,1122
343,70,450
344,70,519
345,70,142
346,70,278
347,70,1397
348,70,819
349,70,751
350,70,750
351,70,1329
352,70,995
353,70,1154
354,70,557
355,70,709
356,70,403
357,70,110
358,70,1164
359,70,808
360,70,701
361,70,544
362,70,1356
363,70,336
364,70,1037
365,70,718
366,70,428
367,70,252
368,70,129
369,70,856
370,70,681
371,70,1113
372,70,730
373,70,1094
374,70,797
375,70,169
376,70,1061
377,70,465
378,70,521
379,70,381
380,70,1085
381,70,427
382,70,746
383,70,524
384,70,97
385,70,176
386,70,6
387,70,645
388,70,734
389,70,754
390,70,284
391,70,1141
392,70,862
393,70,1358
394,70,1072
395,70,23
396,70,475
397,70,1159
398,70,309
399,70,838
400,70,444
401,70,1249
402,70,986
403,70,1022
404,70,689
405,70,1106
406,70,606
407,70,318
408,70,977
409,70,924
410,70,951
411,70,833
412,70,942
413,70,135
414,70,339
415,70,1065
416,70,1076
417,70,1304
418,70,811
419,70,1102
420,70,132
421,70,982
422,70,1079
423,70,234
424,70,629
425,70,1046
426,70,1400
427,70,559
428,70,957
429,70,12
430,70,1386
431,70,480
432,70,46
433,70,1409
434,70,485
435,70,1121
436,70,1257
437,70,1013
438,70,224
439,70,458
440,70,824
441,70,1084
442,70,526
443,70,959
444,70,249
445,70,776
446,70,299
447,70,1177
448,70,1021
449,70,147
450,70,305
451,70,330
452,70,994
453,70,670
454,70,164
455,70,1278
456,70,39
457,70,507
458,70,1321
459,70,842
460,70,245
461,70,633
462,70,340
463,70,183
464,70,178
465,70,1111
466,70,1008
467,70,460
468,70,229
469,70,891
470,70,717
471,70,512
472,70,778
473,70,236
474,70,232
475,70,37
476,70,879
477,70,1063
478,70,985
479,70,13
480,70,90
481,70,935
482,70,1268
483,70,739
484,70,121
485,70,1091
486,70,599
487,70,539
488,70,16
489,70,240
490,70,688
491,70,914
492,70,417
493,70,516
494,70,459
495,70,560
496,70,710
497,70,1352
498,70,932
499,70,1320
500,70,57
501,70,360
502,70,1200
503,70,265
504,70,853
505,70,1188
506,70,1244
507,70,1371
508,70,266
509,70,900
510,70,1148
511,70,872
512,70,1187
513,70,1144
514,70,529
515,70,1098
516,70,1058
517,70,727
518,70,385
519,70,896
520,70,469
521,70,452
522,70,961
523,70,67
524,70,769
525,70,820
526,70,386
527,70,1252
528,70,1254
529,70,1143
530,70,1308
531,70,184
532,70,903
533,70,436
534,70,1088
535,70,773
536,70,971
537,70,125
538,70,230
539,70,1036
540,70,186
541,70,848
542,70,267
543,70,921
544,70,116
545,70,1001
546,70,926
547,70,735
548,70,1191
549,70,767
550,70,967
551,70,223
552,70,1300
553,70,407
554,70,487
555,70,1193
556,70,1275
557,70,887
558,70,506
559,70,770
560,70,394
561,70,989
562,70,653
563,70,172
564,70,830
565,70,476
566,70,410
567,70,1069
568,70,642
569,70,966
570,70,216
571,70,1174
572,70,187
573,70,520
574,70,1389
575,70,1307
576,70,1393
577,70,964
578,70,975
579,70,1183
580,70,621
581,70,677
582,70,588
583,70,771
584,70,1270
585,70,508
586,70,534
587,70,662
588,70,198
589,70,962
590,70,841
591,70,395
592,70,208
593,70,697
594,70,1247
595,70,638
596,70,652
597,70,1038
598,70,26
599,70,774
600,70,1002
601,70,648
602,70,678
603,70,40
604,70,153
605,70,271
606,70,1007
607,70,319
608,70,1078
609,70,1335
610,70,764
611,70,895
612,70,1023
613,70,1156
614,70,1045
615,70,1185
616,70,354
617,70,54
618,70,909
619,70,1178
620,70,795
621,70,1074
622,70,1120
623,70,901
624,70,1211
625,70,1291
626,70,568
627,70,672
628,70,185
629,70,1152
630,70,1339
631,70,747
632,70,756
633,70,285
634,70,1005
635,70,813
636,70,73
637,70,622
638,70,873
639,70,1110
640,70,310
641,70,640
642,70,1056
643,70,389
644,70,380
645,70,991
646,70,1086
647,70,1327
648,70,596
649,70,346
650,70,1062
651,70,890
652,70,861
653,70,479
654,70,790
655,70,431
656,70,1163
657,70,760
658,70,699
659,70,857
660,70,227
661,70,950
662,70,492
663,70,481
664,70,1105
665,70,435
666,70,1030
667,70,430
668,70,907
669,70,127
670,70,1128
671,70,880
672,70,1303
673,70,1390
674,70,702
675,70,447
676,70,74
677,70,131
678,70,30
679,70,365
680,70,1348
681,70,1260
682,70,493
683,70,87
684,70,1326
685,70,910
686,70,933
687,70,742
688,70,1403
689,70,619
690,70,1221
691,70,551
692,70,1049
693,70,1034
694,70,549
695,70,548
696,70,128
697,70,404
698,70,60
699,70,939
700,70,1053
701,70,215
702,70,556
703,70,944
704,70,1359
705,70,1041
706,70,518
707,70,1172
708,70,335
709,70,954
710,70,736
711,70,766
712,70,203
713,70,783
714,70,898
715,70,1109
716,70,293
717,70,603
718,70,668
719,70,631
720,70,1261
721,70,1387
722,70,1344
723,70,1231
724,70,413
725,70,126
726,70,402
727,70,696
728,70,1213
729,70,160
730,70,837
731,70,1236
732,70,1237
733,70,1039
734,70,255
735,70,437
736,70,814
737,70,422
738,70,222
739,70,532
740,70,997
741,70,1150
742,70,433
743,70,1028
744,70,684
745,70,225
746,70,875
747,70,1384
748,70,118
749,70,905
750,70,810
751,70,860
752,70,675
753,70,958
754,70,11
755,70,1202
756,70,303
757,70,1108
758,70,373
759,70,311
760,70,674
761,70,456
762,70,1048
763,70,587
764,70,344
765,70,117
766,70,1223
767,70,632
768,70,49
769,70,247
770,70,786
771,70,821
772,70,1240
773,70,666
774,70,200
775,70,1208
776,70,1336
777,70,4
778,70,816
779,70,317
780,70,1294
781,70,649
782,70,3
783,70,357
784,70,1137
785,70,804
786,70,34
787,70,1100
788,70,733
789,70,669
790,70,1104
791,70,88
792,70,197
793,70,1219
794,70,586
795,70,1206
796,70,929
797,70,355
798,70,1337
799,70,918
800,70,1315
801,70,350
802,70,1139
803,70,1366
804,70,1151
805,70,993
806,70,686
807,70,440
808,70,138
809,70,894
810,70,256
811,70,762
812,70,161
813,70,558
814,70,1224
815,70,495
816,70,940
817,70,610
818,70,182
819,70,388
820,70,241
821,70,1119
822,70,325
823,70,1195
824,70,955
825,70,504
826,70,984
827,70,107
828,70,501
829,70,941
830,70,31
831,70,970
832,70,946
833,70,793
834,70,835
835,70,1000
836,70,1192
837,70,1096
838,70,930
839,70,496
840,70,1004
841,70,1241
842,70,80
843,70,1025
844,70,406
845,70,826
846,70,597
847,70,231
848,70,383
849,70,1357
850,70,659
851,70,425
852,70,782
853,70,0
854,70,396
855,70,858
856,70,313
857,70,571
858,70,1073
859,70,968
860,70,707
861,70,1019
862,70,301
863,70,300
864,70,1229
865,70,99
866,70,541
867,70,1077
868,70,439
869,70,429
870,70,449
871,70,419
872,70,881
873,70,580
874,70,22
875,70,179
876,70,290
877,70,393
878,70,581
879,70,281
880,70,352
881,70,882
882,70,424
883,70,338
884,70,327
885,70,654
886,70,998
887,70,627
888,70,1107
889,70,1332
890,70,43
891,70,711
892,70,367
893,70,825
894,70,85
895,70,1103
896,70,1197
897,70,372
898,70,646
899,70,737
900,70,758
901,70,1018
902,70,434
903,70,489
904,70,1129
905,70,358
906,70,1374
907,70,897
908,70,1322
909,70,51
910,70,936
911,70,660
912,110,90
913,110,813
914,110,38
915,110,463
916,110,306
917,110,688
918,110,1250
919,110,1031
920,110,1138
921,110,211
922,110,209
923,110,77
924,110,241
925,110,711
926,110,1182
927,110,288
928,110,177
929,110,835
930,110,109
931,110,1218
932,110,1334
933,110,632
934,110,620
935,110,925
936,110,1342
937,110,269
938,110,613
939,110,1037
940,110,507
941,110,196
942,110,1297
943,110,1110
944,110,1245
945,110,345
946,110,1222
947,110,1239
948,110,322
949,110,1208
950,110,338
951,110,4
952,110,1309
953,158,668
954,158,1131
955,158,914
956,158,1010
957,158,110
958,158,527
959,158,1065
960,158,385
961,158,1384
962,158,1257
963,158,1180
964,158,598
965,158,644
966,158,1041
967,158,273
968,158,276
969,158,121
970,158,480
971,158,284
972,158,322
973,158,481
974,158,123
975,158,600
976,158,709
977,158,909
978,158,1103
979,158,291
980,158,1192
981,158,261
982,158,0
983,158,407
984,158,777
985,158,437
986,158,998
987,158,505
988,158,724
989,158,249
990,158,746
991,158,1182
992,158,22
993,158,1084
994,158,625
995,158,772
996,158,1053
997,158,173
998,158,708
999,158,1142
1000,158,732
1001,158,1073
1002,158,1068
1003,158,3
1004,158,367
1005,158,398
1006,158,1144
1007,158,634
1008,158,265
1009,158,208
1010,201,729
1011,201,1371
1012,201,230
1013,201,67
1014,201,629
1015,201,546
1016,201,254
1017,201,762
1018,201,1339
1019,201,613
1020,201,782
1021,201,403
1022,201,30
1023,201,1354
1024,201,1123
1025,201,1395
1026,201,1241
1027,201,716
1028,201,97
1029,201,511
1030,234,1121
1031,242,884
1032,242,201
1033,242,403
1034,242,245
1035,242,194
1036,242,1355
1037,242,461
1038,242,546
1039,242,317
1040,242,868
1041,242,489
1042,242,234
1043,242,930
1044,242,431
1045,242,991
1046,242,420
1047,242,331
1048,242,923
1049,242,181
1050,242,514
1051,242,89
1052,242,551
1053,242,475
1054,242,733
1055,242,422
1056,242,280
1057,242,720
1058,242,574
1059,242,1004
1060,242,47
1061,242,579
1062,242,1255
1063,242,977
1064,242,127
1065,242,520
1066,242,1126
1067,242,1066
1068,242,565
1069,242,622
1070,242,711
1071,242,353
1072,242,682
1073,242,992
1074,242,417
1075,242,624
1076,242,1059
1077,242,15
1078,242,1021
1079,242,891
1080,242,573
1081,242,1241
1082,242,400
1083,242,1354
1084,242,805
1085,242,352
1086,242,163
1087,242,142
1088,242,1282
1089,242,225
1090,242,595
1091,242,506
1092,254,1187
1093,254,373
1094,254,526
1095,254,804
1096,254,1065
1097,254,1254
1098,254,358
1099,254,35
1100,254,1171
1101,254,505
1102,254,1208
1103,254,1336
1104,254,369
1105,254,829
1106,254,1064
1107,254,412
1108,254,261
1109,254,539
1110,254,686
1111,254,632
1112,254,427
1113,254,596
1114,254,719
1115,254,556
1116,254,1117
1117,254,1257
1118,254,192
1119,254,688
1120,254,608
1121,254,394
1122,254,1148
1123,254,548
1124,254,682
1125,254,872
1126,254,1381
1127,254,380
1128,254,701
1129,254,486
1130,254,683
1131,254,1168
1132,254,1212
1133,254,133
1134,254,670
1135,254,1118
1136,254,1124
1137,254,101
1138,254,37
1139,254,579
1140,254,1041
1141,254,943
1142,254,562
1143,254,280
1144,254,352
1145,254,756
1146,254,507
1147,254,222
1148,254,1076
1149,254,568
1150,254,272
1151,254,1359
1152,254,1373
1153,254,331
1154,254,691
1155,254,454
1156,254,487
1157,254,811
1158,254,18
1159,254,1123
1160,254,274
1161,254,1247
1162,254,699
1163,254,395
1164,254,356
1165,254,1104
1166,254,537
1167,254,1352
1168,254,39
1169,254,314
1170,254,640
1171,254,1090
1172,254,362
1173,254,1048
1174,254,1229
1175,254,790
1176,254,614
1177,254,1297
1178,254,693
1179,254,203
1180,254,326
1181,254,63
1182,254,243
1183,254,325
1184,254,275
1185,254,715
1186,254,1334
1187,254,1346
1188,254,1057
1189,254,70
1190,254,945
1191,254,598
1192,254,340
1193,254,668
1194,254,1189
1195,254,461
1196,254,523
1197,254,776
1198,254,833
1199,254,251
1200,254,152
1201,254,1277
1202,254,805
1203,254,95
1204,254,1037
1205,254,23
1206,254,1059
1207,254,128
1208,254,940
1209,254,333
1210,254,1097
1211,254,230
1212,254,654
1213,254,127
1214,254,813
1215,254,768
1216,254,827
1217,254,754
1218,254,1341
1219,254,1294
1220,254,1179
1221,254,1184
1222,254,1315
1223,254,1303
1224,254,414
1225,254,1249
1226,254,1116
1227,254,914
1228,254,370
1229,254,16
1230,254,339
1231,254,344
1232,254,932
1233,254,406
1234,254,1250
1235,254,1215
1236,254,743
1237,254,532
1238,254,1394
1239,254,520
1240,254,1139
1241,254,1172
1242,254,758
1243,254,266
1244,254,27
1245,254,51
1246,254,1180
1247,254,1001
1248,254,875
1249,254,158
1250,254,1031
1251,254,1307
1252,254,518
1253,254,961
1254,254,1141
1255,254,1237
1256,254,225
1257,254,357
1258,254,0
1259,254,1214
1260,254,118
1261,254,1103
1262,254,22
1263,254,62
1264,254,909
1265,254,1366
1266,254,912
1267,254,1094
1268,254,896
1269,254,421
1270,254,193
1271,254,551
1272,254,759
1273,254,835
1274,254,211
1275,254,379
1276,254,560
1277,254,57
1278,254,233
1279,254,206
1280,254,519
1281,254,831
1282,254,964
1283,254,1086
1284,254,793
1285,254,319
1286,254,386
1287,254,289
1288,254,336
1289,254,157
1290,254,651
1291,254,171
1292,254,208
1293,254,1029
1294,254,1287
1295,254,180
1296,254,916
1297,254,60
1298,254,196
1299,254,529
1300,254,137
1301,254,818
1302,254,849
1303,254,1131
1304,254,367
1305,254,1149
1306,254,452
1307,254,439
1308,254,435
1309,254,1110
1310,254,563
1311,254,924
1312,254,317
1313,254,221
1314,254,963
1315,254,543
1316,254,920
1317,254,898
1318,254,926
1319,254,989
1320,254,183
1321,254,34
1322,254,946
1323,254,146
1324,254,524
1325,254,525
1326,254,1387
1327,254,607
1328,254,1379
1329,254,757
1330,254,728
1331,254,1156
1332,254,854
1333,254,695
1334,254,703
1335,254,459
1336,254,40
1337,254,110
1338,254,1357
1339,254,1056
1340,254,546
1341,254,627
1342,254,599
1343,254,1062
1344,254,1143
1345,254,1183
1346,254,779
1347,254,595
1348,254,720
1349,254,713
1350,254,984
1351,254,1339
1352,254,1402
1353,254,334
1354,254,4
1355,254,1243
1356,254,1043
1357,254,247
1358,254,33
1359,254,1241
1360,254,265
1361,254,633
1362,254,572
1363,254,778
1364,254,113
1365,254,172
1366,254,1091
1367,254,656
1368,254,397
1369,254,1044
1370,254,1263
1371,254,709
1372,254,1108
1373,254,939
1374,254,815
1375,254,1036
1376,254,985
1377,254,497
1378,254,1173
1379,254,966
1380,254,1099
1381,254,1355
1382,254,698
1383,254,1197
1384,254,1239
1385,254,270
1386,254,1342
1387,254,705
1388,254,1182
1389,254,249
1390,254,769
1391,254,897
1392,254,767
1393,254,514
1394,254,581
1395,254,463
1396,254,1070
1397,254,1384
1398,254,1138
1399,254,213
1400,254,302
1401,254,753
1402,254,415
1403,254,782
1404,254,176
1405,254,279
1406,254,299
1407,254,1235
1408,254,967
1409,254,389
1410,254,489
1411,254,746
1412,254,480
1413,254,328
1414,254,730
1415,254,1205
1416,254,823
1417,254,46
1418,254,332
1419,254,191
1420,254,493
1421,254,644
1422,254,364
1423,254,1345
1424,254,255
1425,254,234
1426,254,300
1427,254,1122
1428,254,1003
1429,254,24
1430,254,987
1431,254,500
1432,254,212
1433,254,577
1434,254,1008
1435,254,710
1436,254,1154
1437,292,441
1438,292,709
1439,292,1248
1440,292,905
1441,292,481
1442,292,1379
1443,292,133
1444,292,596
1445,292,262
1446,292,1221
1447,292,650
1448,292,424
1449,292,1254
1450,292,463
1451,292,946
1452,292,309
1453,292,223
1454,292,1059
1455,292,912
1456,292,312
1457,292,65
1458,292,695
1459,292,885
1460,292,1300
1461,292,263
1462,292,1163
1463,292,770
1464,292,1408
1465,292,666
1466,292,1295
1467,292,1345
1468,292,897
1469,292,1385
1470,292,924
1471,292,840
1472,292,270
1473,292,235
1474,292,602
1475,292,1334
1476,292,207
1477,292,1201
1478,292,497
1479,292,73
1480,292,269
1481,292,1336
1482,292,918
1483,292,887
1484,292,62
1485,292,125
1486,292,107
1487,292,412
1488,292,333
1489,292,890
1490,292,642
1491,292,1139
1492,292,514
1493,292,688
1494,292,90
1495,292,1235
1496,292,607
1497,292,780
1498,292,754
1499,292,24
1500,292,493
1501,292,999
1502,292,829
1503,292,113
1504,292,384
1505,292,1351
1506,292,1065
1507,292,1290
1508,292,1387
1509,292,275
1510,292,1143
1511,292,644
1512,292,357
1513,292,1056
1514,292,143
1515,292,175
1516,292,296
1517,292,619
1518,292,186
1519,292,1030
1520,292,3
1521,292,266
1522,292,589
1523,292,1289
1524,292,620
1525,292,38
1526,292,737
1527,292,1389
1528,292,44
1529,292,656
1530,292,436
1531,292,247
1532,292,67
1533,292,624
1534,292,896
1535,292,614
1536,292,953
1537,292,528
1538,292,61
1539,292,467
1540,292,1016
1541,292,1005
1542,292,613
1543,292,433
1544,292,95
1545,292,439
1546,292,478
1547,292,615
1548,292,1347
1549,292,830
1550,292,1250
1551,292,114
1552,292,1339
1553,292,526
1554,292,1386
1555,292,778
1556,292,409
1557,292,569
1558,292,1007
1559,292,354
1560,292,757
1561,292,560
1562,292,1241
1563,292,1283
1564,292,793
1565,292,1364
1566,292,554
1567,292,849
1568,292,176
1569,292,665
1570,292,87
1571,292,4
1572,292,939
1573,292,834
1574,292,604
1575,292,550
1576,292,128
1577,292,22
1578,292,189
1579,292,40
1580,292,1266
1581,292,216
1582,292,134
1583,292,1373
1584,292,211
1585,292,19
1586,292,875
1587,292,564
1588,292,598
1589,292,1331
1590,292,387
1591,292,1169
1592,292,1066
1593,292,278
1594,292,692
1595,292,350
1596,292,760
1597,292,738
1598,292,1219
1599,292,118
1600,292,15
1601,292,1366
1602,292,455
1603,292,525
1604,292,648
1605,292,938
1606,292,925
1607,292,928
1608,292,256
1609,292,1148
1610,292,45
1611,292,1282
1612,292,842
1613,292,1260
1614,292,963
1615,292,1092
1616,292,1194
1617,292,543
1618,292,805
1619,292,1398
1620,292,811
1621,292,573
1622,292,683
1623,292,1374
1624,292,367
1625,292,89
1626,292,319
1627,292,389
1628,292,797
1629,292,212
1630,292,640
1631,292,36
1632,292,192
1633,292,242
1634,292,1053
1635,292,221
1636,292,645
1637,292,1076
1638,292,563
1639,292,1134
1640,292,1003
1641,292,506
1642,292,116
1643,292,983
1644,292,459
1645,292,827
1646,292,152
1647,292,584
1648,292,654
1649,292,759
1650,292,397
1651,292,1080
1652,292,1077
1653,292,846
1654,292,1321
1655,292,902
1656,292,72
1657,292,1178
1658,292,1085
1659,292,56
1660,292,1177
1661,292,47
1662,292,153
1663,292,1380
1664,292,1008
1665,292,1188
1666,292,310
1667,292,1378
1668,292,530
1669,292,1106
1670,292,1319
1671,292,967
1672,292,316
1673,292,941
1674,292,1261
1675,292,188
1676,292,1251
1677,292,739
1678,292,396
1679,292,352
1680,292,570
1681,292,1160
1682,292,353
1683,292,338
1684,292,342
1685,292,728
1686,292,705
1687,292,198
1688,292,1223
1689,292,402
1690,292,799
1691,292,1027
1692,292,123
1693,292,204
1694,292,1
1695,292,1264
1696,292,937
1697,292,1393
1698,292,898
1699,292,360
1700,292,1071
1701,292,628
1702,292,1129
1703,292,864
1704,292,579
1705,292,410
1706,292,83
1707,292,694
1708,292,555
1709,292,641
1710,292,871
1711,292,311
1712,292,257
1713,292,572
1714,292,422
1715,292,171
1716,292,761
1717,292,774
1718,292,1175
1719,292,381
1720,292,365
1721,292,1243
1722,292,860
1723,292,284
1724,292,103
1725,292,332
1726,292,518
1727,292,460
1728,292,386
1729,292,975
1730,292,551
1731,292,1228
1732,292,33
1733,292,291
1734,292,261
1735,292,884
1736,292,649
1737,292,1346
1738,292,88
1739,292,520
1740,292,1078
1741,292,566
1742,292,16
1743,292,1057
1744,292,20
1745,292,348
1746,292,1298
1747,292,667
1748,292,1237
1749,292,328
1750,292,164
1751,292,950
1752,292,199
1753,292,630
1754,292,268
1755,292,743
1756,292,651
1757,292,1229
1758,292,1081
1759,292,1037
1760,292,492
1761,292,156
1762,292,998
1763,292,1285
1764,292,161
1765,292,320
1766,292,180
1767,292,1287
1768,292,1239
1769,292,366
1770,292,670
1771,292,1284
1772,292,75
1773,292,985
1774,292,168
1775,292,1141
1776,292,1198
1777,292,54
1778,292,110
1779,292,1359
1780,292,1394
1781,292,1171
1782,292,1330
1783,292,752
1784,292,949
1785,292,831
1786,292,712
1787,292,334
1788,292,109
1789,292,1001
1790,292,1173
1791,292,301
1792,292,817
1793,292,115
1794,292,1390
1795,292,1274
1796,292,989
1797,292,1021
1798,292,971
1799,292,932
1800,292,595
1801,292,8
1802,292,489
1803,292,764
1804,292,450
1805,292,844
1806,292,853
1807,292,30
1808,292,872
1809,292,788
1810,292,414
1811,292,1011
1812,292,234
1813,292,1070
1814,292,824
1815,292,21
1816,292,243
1817,292,1179
1818,292,771
1819,292,524
1820,292,1326
1821,292,330
1822,292,1317
1823,292,527
1824,292,231
1825,292,659
1826,292,676
1827,292,187
1828,292,1350
1829,292,206
1830,292,772
1831,292,511
1832,292,960
1833,292,549
1834,292,46
1835,292,957
1836,292,318
1837,292,698
1838,292,556
1839,292,717
1840,292,606
1841,292,696
1842,292,1185
1843,292,442
1844,292,210
1845,292,197
1846,292,1103
1847,292,237
1848,292,35
1849,292,423
1850,292,80
1851,292,742
1852,292,1119
1853,292,632
1854,292,599
1855,292,548
1856,292,1308
1857,292,279
1858,292,973
1859,292,565
1860,292,82
1861,292,1205
1862,292,144
1863,292,580
1864,292,1174
1865,292,267
1866,292,1313
1867,292,855
1868,292,452
1869,292,693
1870,292,523
1871,292,1247
1872,292,494
1873,292,677
1874,292,265
1875,292,1122
1876,292,539
1877,339,379
1878,339,1087
1879,339,171
1880,339,1125
1881,339,652
1882,339,818
1883,339,749
1884,339,1106
1885,339,476
1886,339,384
1887,339,425
1888,339,767
1889,339,364
1890,339,1205
1891,339,1165
1892,339,1142
1893,339,134
1894,339,876
1895,339,332
1896,339,1039
1897,339,894
1898,339,491
1899,339,327
1900,339,1309
1901,339,1117
1902,339,291
1903,339,761
1904,339,387
1905,339,1189
1906,339,178
1907,339,76
1908,339,46
1909,339,463
1910,339,1059
1911,339,305
1912,339,1164
1913,339,528
1914,339,559
1915,346,686
1916,346,923
1917,346,1149
1918,346,1002
1919,346,875
1920,346,543
1921,346,924
1922,346,1308
1923,346,585
1924,346,1342
1925,346,750
1926,346,192
1927,346,1374
1928,346,1247
1929,346,550
1930,346,643
1931,346,227
1932,346,1339
1933,346,1385
1934,346,65
1935,380,762
1936,525,19
1937,525,122
1938,525,391
1939,525,1122
1940,525,1266
1941,525,161
1942,525,328
1943,525,116
1944,525,105
1945,525,386
1946,525,1364
1947,525,411
1948,525,209
1949,525,336
1950,525,228
1951,525,1086
1952,525,1049
1953,525,1330
1954,525,1285
1955,525,217
1956,525,672
1957,525,1197
1958,525,410
1959,525,1007
1960,591,1362
1961,591,943
1962,591,56
1963,591,701
1964,591,851
1965,591,229
1966,591,112
1967,591,971
1968,591,725
1969,591,619
1970,591,95
1971,591,632
1972,591,388
1973,591,566
1974,591,1201
1975,591,38
1976,591,407
1977,591,395
1978,591,417
1979,591,613
1980,591,960
1981,591,1289
1982,591,894
1983,591,205
1984,591,1087
1985,591,672
1986,591,21
1987,591,638
1988,591,1325
1989,591,297
1990,591,452
1991,591,335
1992,591,1258
1993,591,897
1994,591,20
1995,591,1049
1996,591,424
1997,591,958
1998,591,363
1999,591,1114
2000,591,178
2001,591,951
2002,591,734
2003,591,110
2004,591,425
2005,591,128
2006,591,215
2007,591,364
2008,591,256
2009,591,936
2010,591,1266
2011,591,493
2012,591,1140
2013,591,963
2014,591,810
2015,591,1011
2016,591,39
2017,591,254
2018,591,1043
2019,591,109
2020,591,1353
2021,591,823
2022,591,666
2023,591,1
2024,591,454
2025,591,903
2026,591,523
2027,591,344
2028,591,729
2029,591,628
2030,591,596
2031,591,890
2032,591,325
2033,591,530
2034,591,754
2035,591,880
2036,591,543
2037,591,795
2038,591,342
2039,591,824
2040,591,1270
2041,591,1076
2042,591,774
2043,591,528
2044,591,546
2045,591,987
2046,591,62
2047,591,821
2048,591,739
2049,591,218
2050,591,497
2051,591,594
2052,591,756
2053,591,833
2054,591,909
2055,591,1274
2056,591,1182
2057,591,884
2058,591,318
2059,591,529
