,TF,Target
719,12,653
720,12,646
721,12,832
722,12,359
723,12,778
724,12,740
725,12,304
726,12,551
727,12,451
728,12,289
729,12,443
730,12,190
731,12,212
732,12,904
733,12,495
734,12,402
735,12,787
736,12,420
737,12,898
738,12,766
739,12,915
740,12,674
741,12,399
742,12,873
743,12,577
744,12,429
745,12,809
746,12,126
747,12,192
748,12,479
749,12,521
750,12,912
751,12,335
752,12,99
753,12,221
754,12,139
755,12,67
756,12,509
757,12,540
758,12,594
759,12,130
760,12,33
761,12,876
762,12,312
763,12,158
764,12,939
765,12,417
766,12,700
767,12,519
768,12,604
769,12,277
770,12,396
771,12,324
772,12,714
773,12,10
774,12,112
775,12,414
776,12,681
777,12,665
778,12,78
779,12,255
780,12,52
781,12,947
782,12,717
783,12,862
784,12,155
785,12,675
786,12,427
787,12,584
788,12,685
789,12,315
790,12,17
791,12,706
792,12,649
793,12,529
794,12,343
795,12,54
796,12,658
797,12,222
798,12,864
799,12,170
800,12,187
801,12,492
802,12,323
803,12,902
804,12,623
805,12,678
806,12,490
807,12,464
808,12,164
809,12,494
810,12,345
811,12,697
812,12,937
813,12,894
814,12,831
815,12,313
816,12,235
817,12,316
818,12,404
819,12,233
820,12,883
821,12,716
822,12,627
823,12,753
824,12,682
825,12,670
826,12,810
827,12,667
828,12,378
829,12,109
830,12,28
831,12,605
832,12,843
833,12,189
834,12,92
835,12,905
836,12,747
837,12,283
838,12,611
839,12,273
840,12,257
841,12,694
842,12,58
843,12,613
844,12,544
845,12,403
846,12,326
847,12,852
848,12,619
849,12,182
850,12,161
851,12,430
852,12,895
853,12,620
854,12,127
855,12,945
856,12,567
857,12,266
858,12,798
859,12,848
860,12,598
861,12,467
862,12,677
863,12,49
864,12,271
865,12,30
866,12,819
867,12,763
868,12,731
869,12,651
870,12,784
871,12,574
872,12,207
873,12,768
874,12,552
875,12,90
876,12,140
877,12,401
878,12,366
879,12,294
880,12,571
881,12,597
882,12,234
883,12,320
884,12,785
885,12,40
886,12,241
887,12,205
888,12,806
889,12,224
890,39,580
891,39,811
892,39,614
893,39,443
894,39,368
895,39,50
896,39,356
897,39,411
898,39,666
899,39,573
900,39,856
901,39,771
902,39,857
903,39,388
904,39,702
905,39,384
906,39,178
907,39,160
908,39,552
909,39,870
910,39,112
911,39,867
912,39,911
913,39,180
914,39,798
915,39,394
916,39,328
917,39,375
918,39,607
919,39,260
920,39,835
921,39,53
922,39,574
923,39,380
924,39,898
925,39,917
926,39,21
927,39,449
928,39,698
929,39,564
930,39,840
931,39,271
932,39,217
933,39,837
934,39,138
935,39,652
936,39,269
937,39,748
938,39,731
939,39,502
940,39,735
941,39,371
942,39,46
943,39,673
944,39,613
945,39,721
946,39,525
947,39,440
948,39,416
949,39,83
950,39,539
951,39,819
952,39,218
953,39,663
954,39,263
955,39,893
956,39,944
957,39,275
958,39,478
959,39,611
960,39,75
961,39,600
962,39,353
963,39,13
964,39,460
965,39,756
966,39,175
967,39,520
968,39,410
969,39,847
970,39,716
971,39,887
972,39,436
973,39,191
974,39,760
975,39,910
976,39,659
977,39,176
978,39,772
979,39,141
980,39,296
981,39,69
982,39,554
983,39,777
984,39,461
985,39,140
986,39,878
987,39,828
988,39,876
989,39,150
990,39,343
991,39,435
992,39,177
993,39,289
994,39,15
995,39,801
996,39,854
997,39,480
998,39,717
999,39,198
1000,39,859
1001,39,492
1002,39,642
1003,39,229
1004,39,9
1005,39,937
1006,39,873
1007,39,161
1008,39,205
1009,39,113
1010,39,332
1011,39,729
1012,39,783
1013,39,542
1014,39,664
1015,39,267
1016,39,599
1017,39,430
1018,39,784
1019,39,820
1020,39,447
1021,39,170
1022,39,190
1023,39,179
1024,39,786
1025,39,439
1026,39,169
1027,39,130
1028,39,485
1029,39,934
1030,39,924
1031,39,765
1032,39,49
1033,39,35
1034,39,424
1035,39,912
1036,39,11
1037,39,58
1038,39,287
1039,39,253
1040,39,398
1041,39,312
1042,39,292
1043,39,635
1044,39,48
1045,39,592
1046,39,294
1047,39,252
1048,39,40
1049,39,373
1050,39,329
1051,39,927
1052,39,409
1053,39,273
1054,39,892
1055,39,571
1056,39,194
1057,39,503
1058,39,761
1059,39,504
1060,39,529
1061,39,776
1062,39,246
1063,39,241
1064,39,347
1065,39,363
1066,39,155
1067,39,654
1068,39,96
1069,39,693
1070,39,932
1071,39,251
1072,39,630
1073,39,346
1074,39,769
1075,39,890
1076,39,623
1077,39,561
1078,39,268
1079,39,189
1080,39,365
1081,39,331
1082,39,462
1083,39,471
1084,39,939
1085,39,680
1086,39,897
1087,39,10
1088,39,350
1089,39,264
1090,39,452
1091,39,284
1092,39,243
1093,39,154
1094,39,326
1095,39,766
1096,39,244
1097,39,73
1098,39,621
1099,39,307
1100,39,861
1101,39,352
1102,39,338
1103,39,445
1104,39,519
1105,39,227
1106,39,477
1107,39,293
1108,39,108
1109,39,848
1110,39,540
1111,39,335
1112,39,45
1113,39,37
1114,39,853
1115,39,544
1116,39,26
1117,39,773
1118,39,7
1119,39,570
1120,39,894
1121,39,648
1122,39,126
1123,39,707
1124,39,889
1125,39,752
1126,39,382
1127,39,646
1128,39,490
1129,39,314
1130,39,270
1131,39,245
1132,39,354
1133,39,597
1134,39,300
1135,39,593
1136,39,0
1137,39,463
1138,39,682
1139,39,215
1140,39,242
1141,39,814
1142,39,171
1143,39,282
1144,39,643
1145,39,99
1146,39,866
1147,39,52
1148,39,213
1149,39,469
1150,39,711
1151,39,70
1152,39,119
1153,39,122
1154,39,935
1155,39,158
1156,39,833
1157,39,207
1158,39,727
1159,39,28
1160,39,669
1161,39,581
1162,39,157
1163,39,785
1164,39,862
1165,39,709
1166,39,548
1167,39,308
1168,39,608
1169,39,628
1170,39,665
1171,39,926
1172,39,92
1173,39,577
1174,39,734
1175,39,450
1176,39,318
1177,39,807
1178,39,291
1179,39,319
1180,39,697
1181,39,366
1182,39,726
1183,39,351
1184,39,930
1185,39,403
1186,39,812
1187,39,527
1188,39,538
1189,39,390
1190,39,134
1191,39,391
1192,39,71
1193,39,799
1194,39,618
1195,39,518
1196,39,549
1197,39,585
1198,39,790
1199,39,759
1200,39,18
1201,39,899
1202,39,740
1203,39,3
1204,39,479
1205,39,945
1206,39,672
1207,39,475
1208,39,376
1209,39,77
1210,39,166
1211,39,301
1212,39,249
1213,39,372
1214,39,348
1215,39,596
1216,39,763
1217,39,367
1218,39,419
1219,39,131
1220,39,725
1221,39,851
1222,39,566
1223,39,787
1224,39,933
1225,39,127
1226,39,903
1227,39,706
1228,39,936
1229,39,429
1230,39,152
1231,39,688
1232,39,457
1233,39,555
1234,39,444
1235,39,145
1236,39,588
1237,39,605
1238,39,498
1239,39,465
1240,39,563
1241,39,408
1242,39,310
1243,39,489
1244,39,455
1245,39,16
1246,39,34
1247,39,831
1248,39,255
1249,39,305
1250,39,62
1251,39,670
1252,39,701
1253,39,603
1254,39,631
1255,39,653
1256,39,657
1257,39,464
1258,39,174
1259,39,689
1260,39,834
1261,39,655
1262,39,850
1263,39,89
1264,39,511
1265,39,185
1266,39,624
1267,39,256
1268,39,942
1269,39,302
1270,39,530
1271,39,690
1272,39,546
1273,39,742
1274,39,615
1275,39,341
1276,39,572
1277,39,12
1278,39,881
1279,39,845
1280,39,451
1281,39,929
1282,39,645
1283,39,728
1284,39,795
1285,39,316
1286,39,235
1287,39,103
1288,39,94
1289,39,17
1290,39,612
1291,39,649
1292,39,421
1293,39,144
1294,39,432
1295,39,823
1296,39,118
1297,39,778
1298,39,349
1299,39,730
1300,39,685
1301,39,513
1302,39,259
1303,39,512
1304,39,124
1305,39,733
1306,39,387
1307,39,661
1308,39,484
1309,39,767
1310,39,109
1311,39,104
1312,39,895
1313,39,100
1314,39,14
1315,39,675
1316,39,718
1317,39,276
1318,39,915
1319,39,547
1320,39,90
1321,39,427
1322,39,272
1323,39,907
1324,39,72
1325,39,625
1326,39,916
1327,39,369
1328,39,507
1329,39,29
1330,39,844
1331,39,919
1332,39,560
1333,39,183
1334,39,200
1335,39,165
1336,39,334
1337,39,423
1338,39,116
1339,39,164
1340,39,148
1341,39,115
1342,39,537
1343,39,20
1344,39,466
1345,39,587
1346,39,839
1347,39,220
1348,39,206
1349,39,406
1350,39,781
1351,39,136
1352,39,495
1353,39,486
1354,39,60
1355,39,818
1356,39,606
1357,39,816
1358,39,509
1359,39,59
1360,39,105
1361,39,162
1362,39,865
1363,39,662
1364,39,286
1365,39,402
1366,39,196
1367,39,514
1368,39,123
1369,39,274
1370,39,732
1371,39,400
1372,39,532
1373,39,44
1374,39,78
1375,39,379
1376,39,770
1377,39,559
1378,39,446
1379,39,146
1380,39,261
1381,39,87
1382,39,226
1383,39,768
1384,39,885
1385,39,93
1386,39,173
1387,39,793
1388,39,47
1389,111,916
1390,111,588
1391,111,406
1392,111,7
1393,111,450
1394,111,57
1395,111,192
1396,111,411
1397,111,525
1398,111,929
1399,111,151
1400,111,137
1401,111,534
1402,111,264
1403,111,663
1404,111,289
1405,111,661
1406,111,746
1407,111,858
1408,111,177
1409,111,357
1410,111,326
1411,111,126
1412,111,494
1413,111,806
1414,111,810
1415,111,654
1416,111,421
1417,111,140
1418,111,296
1419,111,432
1420,111,797
1421,111,508
1422,111,324
1423,111,862
1424,111,116
1425,111,792
1426,111,655
1427,111,690
1428,111,212
1429,111,29
1430,111,87
1431,111,796
1432,111,681
1433,111,662
1434,111,279
1435,111,414
1436,111,297
1437,111,819
1438,111,167
1439,111,502
1440,111,6
1441,111,263
1442,111,280
1443,111,598
1444,111,667
1445,111,601
1446,111,730
1447,111,894
1448,111,205
1449,111,554
1450,111,753
1451,111,622
1452,111,521
1453,111,399
1454,111,899
1455,111,569
1456,111,130
1457,111,437
1458,111,694
1459,111,889
1460,111,409
1461,111,393
1462,111,578
1463,111,163
1464,111,416
1465,111,836
1466,111,348
1467,111,482
1468,111,467
1469,111,822
1470,111,415
1471,111,43
1472,111,808
1473,111,174
1474,111,626
1475,111,829
1476,111,418
1477,111,312
1478,111,293
1479,111,384
1480,111,138
1481,111,480
1482,111,39
1483,111,787
1484,111,398
1485,111,477
1486,111,9
1487,111,60
1488,111,301
1489,111,544
1490,111,831
1491,111,678
1492,111,890
1493,111,453
1494,111,75
1495,111,634
1496,111,376
1497,111,484
1498,111,133
1499,111,113
1500,111,786
1501,111,373
1502,111,547
1503,111,630
1504,111,96
1505,111,48
1506,111,191
1507,111,881
1508,111,402
1509,111,243
1510,111,581
1511,111,273
1512,111,319
1513,111,248
1514,111,475
1515,111,261
1516,111,277
1517,111,424
1518,111,124
1519,111,780
1520,111,702
1521,111,664
1522,111,375
1523,111,642
1524,111,720
1525,111,839
1526,111,947
1527,111,629
1528,111,618
1529,111,46
1530,111,150
1531,111,643
1532,111,359
1533,111,145
1534,111,742
1535,111,322
1536,111,8
1537,111,924
1538,111,80
1539,111,214
1540,111,430
1541,111,774
1542,111,233
1543,111,682
1544,111,119
1545,111,798
1546,111,540
1547,111,460
1548,111,871
1549,111,904
1550,111,45
1551,111,729
1552,111,72
1553,111,607
1554,111,32
1555,111,224
1556,111,750
1557,111,90
1558,111,252
1559,111,69
1560,111,612
1561,111,74
1562,111,379
1563,111,701
1564,111,240
1565,111,369
1566,111,875
1567,111,777
1568,111,646
1569,111,653
1570,111,911
1571,111,580
1572,111,687
1573,111,517
1574,111,944
1575,111,652
1576,111,182
1577,111,420
1578,111,242
1579,111,870
1580,111,752
1581,111,253
1582,111,251
1583,111,907
1584,111,873
1585,111,62
1586,111,711
1587,111,276
1588,111,577
1589,111,63
1590,111,41
1591,111,891
1592,111,180
1593,111,932
1594,111,812
1595,111,53
1596,111,570
1597,111,869
1598,111,625
1599,111,941
1600,111,196
1601,111,651
1602,111,811
1603,111,216
1604,111,283
1605,111,571
1606,111,706
1607,111,100
1608,111,574
1609,111,287
1610,111,28
1611,111,81
1612,111,542
1613,111,285
1614,111,136
1615,111,692
1616,111,433
1617,111,587
1618,111,64
1619,111,945
1620,111,878
1621,111,366
1622,111,560
1623,111,759
1624,111,446
1625,111,707
1626,111,914
1627,111,766
1628,111,349
1629,111,737
1630,111,649
1631,111,11
1632,111,688
1633,111,499
1634,111,648
1635,111,637
1636,111,294
1637,111,419
1638,111,234
1639,111,820
1640,111,844
1641,111,448
1642,111,404
1643,111,438
1644,111,425
1645,111,592
1646,111,885
1647,111,427
1648,111,552
1649,111,815
1650,111,887
1651,111,144
1652,111,236
1653,111,202
1654,111,40
1655,111,834
1656,111,644
1657,111,623
1658,111,316
1659,111,423
1660,111,125
1661,111,784
1662,111,573
1663,111,852
1664,111,117
1665,111,721
1666,111,848
1667,111,465
1668,111,129
1669,111,498
1670,111,209
1671,111,638
1672,111,832
1673,111,403
1674,111,244
1675,111,722
1676,111,35
1677,111,513
1678,111,354
1679,111,12
1680,111,156
1681,111,603
1682,111,225
1683,111,614
1684,111,363
1685,197,678
1686,197,756
1687,197,599
1688,197,446
1689,197,787
1690,197,261
1691,197,221
1692,197,218
1693,197,597
1694,197,694
1695,197,71
1696,197,182
1697,197,684
1698,197,214
1699,197,768
1700,197,277
1701,197,324
1702,197,246
1703,197,398
1704,197,287
1705,197,379
1706,197,349
1707,197,466
1708,197,259
1709,197,861
1710,197,122
1711,197,520
1712,197,59
1713,197,588
1714,197,26
1715,197,57
1716,197,22
1717,197,659
1718,197,144
1719,197,510
1720,197,940
1721,197,305
1722,197,785
1723,197,942
1724,197,937
1725,197,808
1726,197,480
1727,197,563
1728,197,245
1729,197,781
1730,197,335
1731,197,663
1732,197,873
1733,197,326
1734,197,761
1735,197,581
1736,197,387
1737,197,438
1738,197,392
1739,197,818
1740,197,357
1741,197,935
1742,197,675
1743,197,350
1744,197,72
1745,197,77
1746,197,699
1747,197,240
1748,197,723
1749,197,239
1750,197,328
1751,197,651
1752,197,598
1753,197,797
1754,197,352
1755,197,580
1756,197,470
1757,197,819
1758,197,369
1759,197,522
1760,197,309
1761,197,260
1762,197,286
1763,197,664
1764,197,285
1765,197,794
1766,197,330
1767,197,337
1768,197,399
1769,197,158
1770,197,12
1771,197,595
1772,197,119
1773,197,404
1774,197,388
1775,197,600
1776,197,764
1777,197,327
1778,197,775
1779,197,445
1780,197,618
1781,197,632
1782,197,353
1783,197,895
1784,197,649
1785,197,363
1786,197,876
1787,197,45
1788,197,944
1789,197,525
1790,197,212
1791,197,156
1792,197,769
1793,197,888
1794,197,365
1795,197,930
1796,197,646
1797,197,431
1798,197,809
1799,197,6
1800,197,765
1801,197,539
1802,197,460
1803,197,854
1804,197,490
1805,197,548
1806,197,37
1807,197,574
1808,197,850
1809,197,931
1810,197,559
1811,197,78
1812,197,916
1813,197,267
1814,197,774
1815,197,779
1816,197,38
1817,197,75
1818,197,403
1819,197,86
1820,197,831
1821,197,507
1822,197,482
1823,197,46
1824,197,233
1825,197,61
1826,197,667
1827,197,427
1828,197,338
1829,197,546
1830,197,55
1831,197,252
1832,197,251
1833,197,64
1834,197,614
1835,197,917
1836,197,448
1837,197,731
1838,197,867
1839,197,136
1840,197,721
1841,197,271
1842,197,855
1843,197,811
1844,197,562
1845,197,893
1846,197,426
1847,197,669
1848,197,495
1849,197,439
1850,197,810
1851,197,140
1852,197,226
1853,197,296
1854,197,107
1855,197,924
1856,197,143
1857,197,816
1858,197,105
1859,197,912
1860,197,718
1861,197,359
1862,197,139
1863,197,910
1864,197,168
1865,197,288
1866,197,198
1867,197,15
1868,197,291
1869,197,290
1870,197,554
1871,197,402
1872,197,90
1873,197,347
1874,197,720
1875,197,648
1876,197,127
1877,197,897
1878,197,625
1879,197,50
1880,197,914
1881,197,499
1882,197,547
1883,197,386
1884,197,777
1885,197,242
1886,197,294
1887,197,306
1888,197,113
1889,197,461
1890,197,730
1891,197,753
1892,197,33
1893,197,747
1894,197,409
1895,197,142
1896,197,244
1897,197,852
1898,197,187
1899,197,529
1900,197,673
1901,197,81
1902,197,887
1903,197,264
1904,197,544
1905,197,227
1906,197,715
1907,197,429
1908,197,255
1909,197,700
1910,197,784
1911,197,945
1912,197,253
1913,197,941
1914,197,284
1915,197,173
1916,197,367
1917,197,759
1918,197,733
1919,197,186
1920,197,716
1921,197,361
1922,197,406
1923,197,237
1924,197,451
1925,197,462
1926,197,110
1927,197,799
1928,197,862
1929,197,742
1930,197,839
1931,197,303
1932,197,938
1933,197,170
1934,197,698
1935,197,279
1936,197,652
1937,197,643
1938,197,832
1939,197,907
1940,197,13
1941,197,509
1942,197,229
1943,197,384
1944,197,936
1945,197,8
1946,197,568
1947,197,123
1948,197,485
1949,197,689
1950,197,322
1951,197,926
1952,197,569
1953,197,728
1954,197,435
1955,197,145
1956,197,331
1957,197,620
1958,197,875
1959,197,573
1960,197,452
1961,197,141
1962,197,552
1963,197,211
1964,197,382
1965,197,932
1966,197,47
1967,197,820
1968,197,196
1969,197,538
1970,197,840
1971,197,920
1972,197,763
1973,197,709
1974,197,894
1975,197,0
1976,197,889
1977,197,293
1978,197,60
1979,197,611
1980,197,737
1981,197,792
1982,197,213
1983,197,767
1984,197,613
1985,197,608
1986,197,437
1987,197,348
1988,197,297
1989,197,879
1990,197,100
1991,197,745
1992,197,334
1993,197,653
1994,197,540
1995,197,343
1996,197,612
1997,197,530
1998,197,16
1999,197,225
2000,197,92
2001,197,900
2002,197,766
2003,197,518
2004,197,471
2005,197,662
2006,197,583
2007,197,714
2008,197,503
2009,197,561
2010,197,346
2011,197,647
2012,197,780
2013,197,238
2014,197,93
2015,205,549
2016,205,922
2017,205,405
2018,205,814
2019,205,5
2020,205,732
2021,205,707
2022,205,604
2023,205,378
2024,205,872
2025,205,110
2026,205,358
2027,205,724
2028,205,908
2029,205,710
2030,205,758
2031,205,672
2032,205,274
2033,205,364
2034,205,162
2035,205,946
2036,205,778
2037,205,481
2038,237,518
2039,237,936
2040,237,156
2041,237,6
2042,237,362
2043,237,470
2044,237,117
2045,237,591
2046,237,763
2047,237,768
2048,237,560
2049,237,150
2050,237,379
2051,237,70
2052,237,802
2053,237,353
2054,237,890
2055,237,137
2056,237,433
2057,237,654
2058,237,333
2059,237,108
2060,237,586
2061,237,272
2062,237,490
2063,237,349
2064,237,478
2065,237,588
2066,237,293
2067,237,580
2068,237,253
2069,237,39
2070,237,471
2071,237,408
2072,237,812
2073,237,835
2074,237,8
2075,237,480
2076,237,531
2077,237,38
2078,237,53
2079,237,48
2080,237,4
2081,237,784
2082,237,301
2083,237,944
2084,237,904
2085,237,546
2086,237,398
2087,237,233
2088,237,17
2089,237,363
2090,237,243
2091,237,419
2092,237,942
2093,237,447
2094,237,926
2095,237,310
2096,237,425
2097,237,144
2098,237,226
2099,237,854
2100,237,50
2101,237,326
2102,237,465
2103,237,327
2104,237,574
2105,237,252
2106,237,176
2107,237,214
2108,237,733
2109,237,764
2110,237,185
2111,237,375
2112,237,444
2113,237,369
2114,237,441
2115,237,450
2116,237,787
2117,237,309
2118,237,415
2119,237,642
2120,237,753
2121,237,491
2122,237,477
2123,237,11
2124,237,869
2125,237,775
2126,237,896
2127,237,866
2128,237,898
2129,237,188
2130,237,831
2131,237,903
2132,237,924
2133,237,436
2134,237,918
2135,237,631
2136,237,842
2137,237,238
2138,237,646
2139,237,424
