,TF,Target
459,801,845
460,801,868
461,801,277
462,801,353
463,801,1289
464,801,722
465,801,470
466,801,86
467,801,609
468,801,1248
469,801,281
470,801,1043
471,801,79
472,801,1318
473,801,416
474,801,1187
475,801,1179
476,801,1316
477,801,877
478,801,91
479,801,325
480,801,1293
481,801,73
482,801,34
483,801,1219
484,801,644
485,801,575
486,801,928
487,801,98
488,801,493
489,801,520
490,801,444
491,801,1091
492,801,572
493,801,1016
494,801,1005
495,801,954
496,801,968
497,801,517
498,801,165
499,801,54
500,801,305
501,801,956
502,801,519
503,801,205
504,801,1132
505,801,1107
506,801,437
507,801,163
508,801,714
509,801,170
510,801,339
511,801,257
512,801,1032
513,801,619
514,801,740
515,801,620
516,801,1057
517,801,771
518,801,335
519,801,51
520,801,1264
521,801,1229
522,801,235
523,801,1151
524,801,883
525,801,754
526,801,591
527,801,874
528,801,323
529,801,750
530,801,1041
531,801,387
532,801,501
533,801,1040
534,801,1200
535,801,415
536,801,191
537,801,526
538,801,209
539,801,1062
540,801,131
541,801,589
542,801,47
543,801,481
544,801,64
545,801,58
546,801,770
547,801,927
548,801,119
549,801,38
550,801,282
551,801,27
552,801,1060
553,801,1024
554,801,1186
555,801,36
556,801,1002
557,801,703
558,801,748
559,801,303
560,801,271
561,826,1037
562,850,731
563,879,633
564,879,1196
565,879,895
566,879,1033
567,879,1010
568,879,707
569,879,613
570,879,126
571,879,6
572,879,1098
573,879,518
574,879,1125
575,879,826
576,879,7
577,879,249
578,879,280
579,879,26
580,879,675
581,879,336
582,879,200
583,879,92
584,879,432
585,879,1215
586,879,196
587,879,296
588,879,955
589,879,980
590,879,933
591,879,516
592,879,1066
593,879,831
594,879,503
595,879,165
596,879,833
597,879,1242
598,879,1099
599,879,798
600,879,1248
601,879,449
602,879,1139
603,879,1290
604,879,9
605,879,442
606,879,181
607,879,1055
608,879,854
609,879,1250
610,879,686
611,879,1258
612,879,1063
613,879,812
614,879,545
615,879,1249
616,879,320
617,879,597
618,879,687
619,879,1121
620,879,575
621,879,451
622,879,68
623,879,549
624,879,795
625,879,863
626,879,967
627,879,954
628,879,562
629,879,1137
630,879,793
631,879,164
632,879,1225
633,879,322
634,879,1285
635,879,1096
636,879,641
637,879,1112
638,880,540
639,880,714
640,1017,575
641,1017,1154
642,1017,545
643,1017,469
644,1017,253
645,1017,1110
646,1017,15
647,1017,196
648,1017,27
649,1017,928
650,1017,1264
651,1017,783
652,1017,337
653,1017,498
654,1017,1037
655,1017,102
656,1017,846
657,1017,1009
658,1017,26
659,1017,685
660,1017,554
661,1017,263
662,1017,451
663,1017,505
664,1017,283
665,1017,336
666,1017,910
667,1017,151
668,1017,424
669,1017,1090
670,1017,92
671,1017,967
672,1017,343
673,1017,1242
674,1017,674
675,1017,812
676,1017,791
677,1017,126
678,1017,1145
679,1017,641
680,1017,772
681,1017,406
682,1017,526
683,1017,1294
684,1017,870
685,1017,518
686,1017,200
687,1017,138
688,1017,950
689,1017,798
690,1017,1111
691,1017,600
692,1017,564
693,1017,476
694,1017,165
695,1017,691
696,1017,365
697,1017,72
698,1017,711
699,1017,1243
700,1017,1215
701,1017,831
702,1017,1249
703,1017,667
704,1017,1150
705,1017,1121
706,1017,280
707,1017,50
708,1017,1218
709,1017,1234
710,1017,1139
711,1017,793
712,1017,829
713,1017,1142
714,1077,1185
715,1077,583
716,1077,1220
717,1174,1289
718,1174,349
719,1174,822
720,1174,364
721,1174,813
722,1174,437
723,1174,314
724,1174,196
725,1174,387
726,1174,996
727,1174,156
728,1174,1259
729,1174,62
730,1174,790
731,1174,687
732,1174,778
733,1174,306
734,1174,508
735,1174,530
736,1174,166
737,1174,538
738,1174,361
739,1174,1316
740,1174,787
741,1174,1109
742,1174,1114
743,1174,415
744,1174,148
745,1174,639
746,1174,311
747,1174,1277
748,1174,733
749,1174,636
750,1174,830
751,1174,602
752,1174,169
753,1174,1217
754,1174,850
755,1174,553
756,1174,160
757,1174,473
758,1174,485
759,1174,382
760,1174,24
761,1174,216
762,1174,1135
763,1174,1091
764,1174,27
765,1174,1007
766,1174,490
767,1174,1307
768,1174,423
769,1174,621
770,1174,1293
771,1174,513
772,1174,671
773,1174,1094
774,1174,438
775,1174,325
776,1174,1106
777,1174,984
778,1174,81
779,1174,256
780,1174,1268
781,1174,287
782,1174,877
783,1174,7
784,1174,195
785,1174,714
786,1174,728
787,1174,66
788,1174,859
789,1174,1016
790,1174,644
791,1174,250
