,TF,Target
1220,148,165
1221,148,305
1222,148,254
1223,148,382
1224,148,1026
1225,148,669
1226,148,642
1227,148,1038
1228,148,562
1229,148,126
1230,148,776
1231,148,918
1232,148,801
1233,148,869
1234,148,78
1235,148,122
1236,148,1029
1237,148,611
1238,148,806
1239,148,440
1240,148,147
1241,148,574
1242,148,841
1243,148,610
1244,148,1108
1245,148,141
1246,148,866
1247,148,788
1248,148,552
1249,148,514
1250,148,621
1251,148,419
1252,148,313
1253,148,1001
1254,148,506
1255,148,19
1256,148,476
1257,148,1102
1258,148,681
1259,148,261
1260,148,308
1261,148,61
1262,148,933
1263,148,758
1264,148,668
1265,148,735
1266,148,874
1267,148,713
1268,148,513
1269,148,172
1270,148,747
1271,148,1079
1272,148,1027
1273,148,618
1274,148,87
1275,148,761
1276,148,183
1277,148,461
1278,148,262
1279,148,1104
1280,148,306
1281,148,585
1282,148,1028
1283,148,601
1284,148,857
1285,148,682
1286,148,1011
1287,148,343
1288,148,827
1289,148,11
1290,148,1055
1291,148,638
1292,148,467
1293,148,545
1294,148,999
1295,148,985
1296,148,1014
1297,148,730
1298,148,318
1299,148,237
1300,148,96
1301,148,91
1302,148,20
1303,148,956
1304,148,675
1305,148,557
1306,148,1066
1307,148,435
1308,148,140
1309,148,443
1310,148,561
1311,148,749
1312,148,1030
1313,148,832
1314,148,356
1315,148,1041
1316,148,744
1317,148,526
1318,148,265
1319,148,523
1320,148,120
1321,148,785
1322,148,398
1323,148,1083
1324,148,499
1325,148,753
1326,148,102
1327,148,97
1328,148,756
1329,148,94
1330,148,15
1331,148,637
1332,148,1058
1333,148,283
1334,148,888
1335,148,560
1336,148,88
1337,148,439
1338,148,278
1339,148,745
1340,148,72
1341,148,684
1342,148,989
1343,148,623
1344,148,380
1345,148,1067
1346,148,573
1347,148,29
1348,148,910
1349,148,992
1350,148,570
1351,148,181
1352,148,202
1353,148,163
1354,148,339
1355,148,436
1356,148,109
1357,148,162
1358,148,143
1359,148,106
1360,148,550
1361,148,23
1362,148,481
1363,148,645
1364,148,901
1365,148,223
1366,148,207
1367,148,418
1368,148,837
1369,148,130
1370,148,1040
1371,148,1037
1372,148,59
1373,148,876
1374,148,780
1375,148,875
1376,148,518
1377,148,1045
1378,148,99
1379,148,160
1380,148,935
1381,148,659
1382,148,980
1383,148,292
1384,148,414
1385,148,1042
1386,148,652
1387,148,119
1388,148,281
1389,148,784
1390,148,412
1391,148,40
1392,148,820
1393,148,142
1394,148,1107
1395,148,231
1396,148,1086
1397,148,829
1398,148,43
1399,148,3
1400,148,495
1401,148,372
1402,148,576
1403,148,74
1404,148,312
1405,148,286
1406,148,991
1407,148,309
1408,148,271
1409,148,395
1410,148,63
1411,148,226
1412,148,773
1413,148,509
1414,148,775
1415,148,854
1416,148,84
1417,148,757
1418,148,66
1419,148,210
1420,148,371
1421,148,912
1422,148,80
1423,148,328
1424,148,296
1425,148,887
1426,148,225
1427,148,783
1428,148,796
1429,148,56
1430,148,200
1431,148,919
1432,148,197
1433,148,1062
1434,148,549
1435,148,680
1436,148,30
1437,148,110
1438,148,149
1439,148,535
1440,148,157
1441,148,908
1442,148,368
1443,148,187
1444,148,677
1445,148,236
1446,148,850
1447,151,187
1448,159,221
1449,159,230
1450,159,852
1451,159,512
1452,159,1088
1453,159,629
1454,159,495
1455,159,745
1456,159,548
1457,159,493
1458,159,25
1459,159,27
1460,159,929
1461,159,886
1462,159,780
1463,159,1034
1464,159,857
1465,159,618
1466,159,638
1467,159,612
1468,159,756
1469,159,87
1470,159,1029
1471,159,223
1472,159,766
1473,159,2
1474,159,909
1475,159,984
1476,159,1077
1477,159,317
1478,159,124
1479,159,752
1480,159,126
1481,159,61
1482,159,653
1483,159,1055
1484,159,759
1485,159,793
1486,159,867
1487,159,339
1488,159,656
1489,159,598
1490,159,235
1491,159,562
1492,159,325
1493,159,789
1494,159,758
1495,159,15
1496,159,178
1497,159,145
1498,159,935
1499,159,198
1500,159,356
1501,159,326
1502,159,575
1503,159,37
1504,159,868
1505,159,1058
1506,159,471
1507,159,156
1508,159,217
1509,159,310
1510,159,1002
1511,159,899
1512,159,747
1513,159,1079
1514,159,883
1515,159,1036
1516,159,1016
1517,159,405
1518,159,571
1519,159,995
1520,159,273
1521,159,432
1522,159,340
1523,159,111
1524,159,469
1525,159,578
1526,159,125
1527,159,479
1528,159,706
1529,159,225
1530,159,673
1531,159,724
1532,159,306
1533,159,799
1534,159,1044
1535,159,342
1536,159,722
1537,159,850
1538,159,420
1539,159,252
1540,159,433
1541,159,414
1542,159,446
1543,159,312
1544,159,559
1545,159,1099
1546,159,539
1547,159,1072
1548,159,652
1549,159,147
1550,159,281
1551,159,723
1552,159,323
1553,159,171
1554,159,303
1555,159,173
1556,159,864
1557,159,1064
1558,159,45
1559,159,560
1560,159,101
1561,159,540
1562,159,720
1563,159,318
1564,159,993
1565,159,644
1566,159,672
1567,159,387
1568,159,293
1569,159,210
1570,159,450
1571,159,741
1572,159,117
1573,159,259
1574,159,923
1575,159,684
1576,159,729
1577,159,187
1578,159,750
1579,159,851
1580,159,336
1581,159,472
1582,159,797
1583,159,236
1584,159,715
1585,159,877
1586,159,43
1587,159,795
1588,159,10
1589,172,790
1590,172,111
1591,172,746
1592,172,59
1593,172,540
1594,172,198
1595,172,143
1596,172,931
1597,172,723
1598,172,734
1599,172,271
1600,172,473
1601,172,278
1602,172,749
1603,172,1080
1604,172,288
1605,172,485
1606,172,465
1607,172,957
1608,172,389
1609,172,658
1610,172,310
1611,172,275
1612,172,1021
1613,172,586
1614,172,990
1615,172,728
1616,172,631
1617,172,795
1618,172,949
1619,172,307
1620,172,187
1621,172,173
1622,172,662
1623,172,1084
1624,172,87
1625,172,299
1626,172,2
1627,172,825
1628,172,511
1629,172,758
1630,172,373
1631,172,1109
1632,172,1110
1633,172,160
1634,172,750
1635,172,142
1636,172,542
1637,172,1115
1638,172,255
1639,172,869
1640,172,100
1641,172,1101
1642,172,512
1643,172,457
1644,172,323
1645,172,839
1646,172,94
1647,172,711
1648,172,1065
1649,172,783
1650,172,72
1651,172,724
1652,172,952
1653,172,994
1654,172,1017
1655,172,25
1656,172,169
1657,172,789
1658,172,1024
1659,172,495
1660,172,934
1661,172,213
1662,172,754
1663,172,1107
1664,172,695
1665,172,927
1666,172,82
1667,172,477
1668,172,722
1669,172,431
1670,172,740
1671,172,958
1672,172,819
1673,172,156
1674,173,440
1675,173,219
1676,173,588
1677,173,20
1678,173,727
1679,173,175
1680,173,708
1681,173,9
1682,173,502
1683,173,926
1684,173,117
1685,173,914
1686,173,920
1687,173,664
1688,173,19
1689,173,289
1690,173,646
1691,173,557
1692,173,749
1693,173,1079
1694,173,545
1695,173,793
1696,173,603
1697,173,947
1698,173,46
1699,173,848
1700,173,716
1701,173,1038
1702,173,251
1703,173,426
1704,173,912
1705,173,34
1706,173,61
1707,173,11
1708,173,549
1709,173,447
1710,173,361
1711,173,187
1712,173,239
1713,173,341
1714,173,110
1715,173,777
1716,173,877
1717,173,547
1718,173,984
1719,173,438
1720,173,1082
1721,173,698
1722,173,1065
1723,173,275
1724,173,59
1725,173,800
1726,173,151
1727,173,131
1728,173,535
1729,173,336
1730,173,431
1731,173,41
1732,173,937
1733,173,682
1734,173,616
1735,173,383
1736,173,285
1737,173,976
1738,173,504
1739,173,536
1740,173,136
1741,173,930
1742,173,295
1743,173,772
1744,173,434
1745,173,941
1746,173,1012
1747,173,714
1748,173,423
1749,173,312
1750,173,236
1751,173,576
1752,173,253
1753,173,1089
1754,173,212
1755,173,550
1756,173,856
1757,173,813
1758,173,835
1759,173,637
1760,173,57
1761,173,667
1762,173,723
1763,173,226
1764,173,270
1765,173,161
1766,173,465
1767,173,711
1768,173,258
1769,173,22
1770,173,818
1771,173,1031
1772,173,518
1773,173,662
1774,173,1034
1775,173,350
1776,173,180
1777,173,1000
1778,173,759
1779,173,500
1780,173,123
1781,173,1057
1782,173,213
1783,173,971
1784,173,1099
1785,173,610
1786,173,42
1787,173,507
1788,173,474
1789,173,473
1790,173,630
1791,173,812
1792,173,517
1793,173,1016
1794,173,726
1795,173,884
1796,173,754
1797,173,978
1798,173,451
1799,173,534
1800,173,919
1801,173,1109
1802,173,540
1803,173,69
1804,173,826
1805,173,584
1806,173,675
1807,173,1074
1808,173,334
1809,173,76
1810,173,177
1811,173,799
1812,173,17
1813,173,590
1814,173,1073
1815,173,571
1816,173,559
1817,173,386
1818,173,461
1819,173,1096
1820,173,767
1821,173,357
1822,173,96
1823,173,1054
1824,173,561
1825,173,460
1826,173,282
1827,173,875
1828,173,435
1829,173,358
1830,173,970
1831,173,871
1832,173,516
1833,173,1107
1834,173,587
1835,173,487
1836,173,844
1837,173,645
1838,173,883
1839,173,1067
1840,173,320
1841,173,775
1842,173,724
1843,173,748
1844,173,1027
1845,173,672
1846,173,779
1847,173,916
1848,173,265
1849,173,205
1850,173,873
1851,173,429
1852,173,689
1853,173,1086
1854,173,725
1855,173,760
1856,173,598
1857,173,478
1858,173,477
1859,173,687
1860,173,421
1861,173,508
1862,173,1011
1863,173,132
1864,173,575
1865,173,462
1866,173,699
1867,173,673
1868,173,121
1869,173,163
1870,173,210
1871,173,1037
1872,173,636
1873,173,389
1874,173,631
1875,173,235
1876,173,200
1877,173,581
1878,173,951
1879,173,738
1880,173,746
1881,173,215
1882,173,395
1883,173,849
1884,173,910
1885,173,957
1886,173,484
1887,173,997
1888,173,171
1889,173,25
1890,173,491
1891,173,656
1892,173,377
1893,173,1064
1894,173,208
1895,173,437
1896,173,77
1897,173,441
1898,173,990
1899,173,436
1900,173,72
1901,173,1092
1902,173,299
1903,173,538
1904,173,899
1905,173,125
1906,173,288
1907,173,677
1908,173,1059
1909,173,706
1910,173,1052
1911,173,593
1912,173,797
1913,173,296
1914,173,404
1915,173,469
1916,173,191
1917,173,392
1918,173,809
1919,173,126
1920,173,23
1921,173,1029
1922,173,62
1923,173,669
1924,173,302
1925,173,948
1926,173,1051
1927,173,327
1928,173,701
1929,173,629
1930,173,968
1931,173,1026
1932,173,1060
1933,173,880
1934,173,939
1935,173,38
1936,173,1046
1937,173,318
1938,173,45
1939,173,729
1940,173,577
1941,173,621
1942,173,815
1943,173,1021
1944,173,1010
1945,173,490
1946,173,71
1947,173,735
1948,173,349
1949,173,596
1950,173,1084
1951,173,133
1952,173,804
1953,173,634
1954,173,218
1955,173,829
1956,173,183
1957,173,90
1958,173,122
1959,173,720
1960,173,89
1961,173,92
1962,173,867
1963,173,994
1964,173,1042
1965,173,255
1966,173,807
1967,173,260
1968,173,259
1969,173,443
1970,173,635
1971,173,382
1972,173,563
1973,173,718
1974,173,869
1975,173,744
1976,173,103
1977,173,1050
1978,173,494
1979,173,1117
1980,173,1028
1981,173,207
1982,173,262
1983,173,408
1984,173,996
1985,173,91
1986,173,403
1987,173,622
1988,173,481
1989,173,586
1990,173,565
1991,173,105
1992,173,156
1993,173,573
1994,173,733
1995,173,1018
1996,173,83
1997,173,459
1998,173,233
1999,173,670
2000,173,836
2001,173,417
2002,173,405
2003,173,891
2004,173,521
2005,173,515
2006,173,715
2007,173,1078
2008,173,147
2009,173,340
2010,173,495
2011,173,638
2012,173,1097
2013,173,330
2014,173,388
2015,173,198
2016,173,432
2017,173,611
2018,173,986
2019,173,140
2020,173,852
2021,173,897
2022,173,267
2023,173,732
2024,173,1070
2025,173,927
2026,173,240
2027,173,780
2028,173,747
2029,173,1112
2030,173,822
2031,173,10
2032,173,643
2033,173,189
2034,173,356
2035,173,1014
2036,173,5
2037,173,696
2038,173,100
2039,173,457
2040,173,833
2041,173,284
2042,173,1002
2043,173,1062
2044,173,1110
2045,173,661
2046,173,513
2047,173,410
2048,173,1048
2049,173,297
2050,173,511
2051,173,752
2052,173,757
2053,173,980
2054,173,702
2055,173,433
2056,173,510
2057,173,658
2058,173,120
2059,173,681
2060,173,170
2061,173,765
2062,173,352
2063,173,784
2064,173,29
2065,173,758
2066,173,160
2067,173,486
2068,173,958
2069,173,998
2070,173,993
2071,173,1004
2072,173,854
2073,173,783
2074,173,0
2075,173,985
2076,173,261
2077,173,44
2078,173,913
2079,173,888
2080,173,237
2081,173,685
2082,173,918
2083,173,1094
2084,173,174
2085,173,106
2086,173,739
2087,173,911
2088,173,740
2089,173,1068
2090,173,411
2091,173,317
2092,173,266
2093,173,168
2094,173,915
2095,173,87
2096,173,908
2097,173,298
2098,173,734
2099,173,1108
2100,173,781
2101,173,489
2102,173,306
2103,173,1055
2104,175,1
2105,175,1029
2106,175,363
2107,175,910
