,TF,Target
400,17,930
401,17,675
402,17,667
403,17,855
404,17,863
405,17,1010
406,17,191
407,17,119
408,17,476
409,17,747
410,17,120
411,17,389
412,17,964
413,17,289
414,17,702
415,17,165
416,17,366
417,17,123
418,17,215
419,17,196
420,17,387
421,17,87
422,17,173
423,17,266
424,17,428
425,17,1123
426,17,1058
427,17,176
428,17,197
429,17,1019
430,17,287
431,17,208
432,17,595
433,17,29
434,17,766
435,17,328
436,17,792
437,17,856
438,17,162
439,17,780
440,17,816
441,17,424
442,17,860
443,17,218
444,17,544
445,17,1103
446,17,1018
447,17,839
448,17,381
449,17,833
450,17,648
451,17,726
452,17,236
453,17,530
454,17,901
455,17,347
456,17,343
457,17,457
458,17,1025
459,17,320
460,17,20
461,17,597
462,17,222
463,17,694
464,17,308
465,17,393
466,17,168
467,17,101
468,17,150
469,17,700
470,17,499
471,17,526
472,17,498
473,17,786
474,17,175
475,17,91
476,17,169
477,17,754
478,17,706
479,17,765
480,17,358
481,17,810
482,17,311
483,17,88
484,17,672
485,17,516
486,17,348
487,17,448
488,17,572
489,17,217
490,17,996
491,17,532
492,17,585
493,17,145
494,17,682
495,17,16
496,17,25
497,17,723
498,17,82
499,17,902
500,17,435
501,17,336
502,17,1042
503,17,239
504,17,784
505,17,118
506,17,159
507,17,139
508,17,146
509,17,473
510,17,100
511,17,1067
512,17,54
513,17,189
514,17,338
515,17,575
516,17,411
517,17,492
518,17,230
519,17,562
520,17,214
521,17,227
522,17,475
523,17,924
524,17,324
525,17,190
526,17,598
527,17,945
528,17,759
529,17,46
530,17,9
531,17,240
532,17,64
533,17,699
534,17,925
535,17,73
536,17,656
537,17,962
538,17,1119
539,17,66
540,17,468
541,17,446
542,17,317
543,17,893
544,17,862
545,17,153
546,17,794
547,17,880
548,17,142
549,17,809
550,17,286
551,17,489
552,17,952
553,17,832
554,17,781
555,17,294
556,17,617
557,17,1120
558,17,138
559,17,997
560,17,272
561,17,779
562,17,944
563,17,383
564,17,947
565,17,1060
566,17,652
567,17,698
568,17,1
569,17,577
570,17,8
571,17,817
572,17,133
573,17,207
574,17,48
575,17,105
576,17,416
577,17,819
578,17,502
579,17,32
580,17,332
581,17,535
582,17,961
583,17,1045
584,17,608
585,17,770
586,17,429
587,17,986
588,17,800
589,17,352
590,17,836
591,17,301
592,17,405
593,17,514
594,17,678
595,17,539
596,17,657
597,17,290
598,17,85
599,17,510
600,17,1116
601,17,321
602,17,305
603,17,30
604,17,374
605,17,936
606,17,1046
607,17,787
608,17,646
609,17,1020
610,17,410
611,17,442
612,17,625
613,17,396
614,17,212
615,17,614
616,17,529
617,17,571
618,17,690
619,17,461
620,17,80
621,17,268
622,17,869
623,17,708
624,17,1127
625,17,1130
626,17,885
627,101,468
628,101,1024
629,101,893
630,101,787
631,101,597
632,101,589
633,101,828
634,101,905
635,101,207
636,101,626
637,101,21
638,101,17
639,101,924
640,101,143
641,101,752
642,101,774
643,101,891
644,101,788
645,101,792
646,101,218
647,101,386
648,101,844
649,101,54
650,101,476
651,101,763
652,101,778
653,101,692
654,101,878
655,101,132
656,101,359
657,101,306
658,101,867
659,101,655
660,101,138
661,101,695
662,101,188
663,101,298
664,101,239
665,101,658
666,101,504
667,101,285
668,101,1063
669,101,237
670,101,913
671,101,588
672,101,451
673,101,446
674,101,544
675,101,272
676,101,663
677,101,818
678,101,644
679,101,743
680,101,471
681,101,686
682,101,283
683,101,133
684,101,592
685,101,1
686,101,459
687,101,681
688,101,848
689,101,671
690,101,196
691,101,337
692,101,918
693,101,682
694,101,147
695,101,418
696,101,131
697,101,806
698,101,44
699,101,917
700,101,849
701,101,949
702,101,1103
703,101,1080
704,101,158
705,101,1046
706,101,971
707,101,215
708,101,155
709,101,822
710,101,586
711,101,252
712,101,168
713,101,209
714,101,342
715,101,606
716,101,929
717,101,93
718,101,522
719,101,1131
720,101,813
721,101,51
722,101,706
723,101,191
724,101,812
725,101,794
726,101,598
727,101,183
728,101,279
729,101,134
730,101,652
731,101,636
732,101,343
733,101,87
734,101,430
735,101,997
736,101,159
737,101,47
738,101,442
739,101,150
740,101,751
741,101,703
742,101,641
743,101,928
744,101,530
745,101,63
746,101,956
747,101,104
748,101,402
749,101,651
750,101,981
751,101,491
752,101,165
753,101,884
754,101,433
755,101,769
756,101,582
757,101,429
758,101,772
759,101,250
760,101,563
761,101,434
762,101,284
763,188,149
764,188,974
765,188,36
766,188,228
767,188,886
768,188,343
769,188,319
770,188,793
771,188,621
772,188,768
773,188,176
774,188,265
775,188,984
776,188,1078
777,188,1056
778,188,220
779,188,777
780,188,948
781,188,258
782,188,739
783,188,344
784,188,108
785,188,1018
786,188,730
787,188,449
788,188,955
789,188,797
790,188,825
791,188,791
792,188,942
793,188,442
794,188,746
795,188,272
796,188,689
797,188,503
798,188,1000
799,188,706
800,188,996
801,188,427
802,188,271
803,188,367
804,188,603
805,188,100
806,188,672
807,188,1063
808,188,654
809,188,580
810,188,630
811,188,288
812,188,164
813,188,632
814,188,402
815,188,360
816,188,839
817,188,711
818,188,1097
819,188,900
820,188,281
821,188,1045
822,188,650
823,188,626
824,188,868
825,188,1041
826,188,925
827,188,1108
828,188,419
829,188,21
830,188,147
831,188,1088
832,188,165
833,188,589
834,188,264
835,188,994
836,188,210
837,188,349
838,188,733
839,188,59
840,188,448
841,188,1034
842,188,317
843,188,647
844,188,613
845,188,517
846,188,875
847,188,145
848,188,47
849,188,864
850,188,794
851,188,845
852,188,607
853,188,1031
854,188,894
855,188,12
856,188,112
857,188,1032
858,188,1019
859,188,598
860,188,43
861,188,989
862,188,744
863,188,504
864,188,89
865,188,1100
866,188,833
867,188,175
868,188,513
869,188,17
870,188,565
871,188,1093
872,188,1047
873,188,8
874,188,850
875,188,196
876,188,520
877,188,821
878,188,238
879,188,500
880,188,242
881,188,822
882,188,468
883,188,956
884,188,133
885,188,103
886,188,951
887,188,1095
888,188,709
889,188,1060
890,188,620
891,188,959
892,188,1016
893,188,671
894,188,1083
895,188,454
896,188,391
897,188,496
898,188,291
899,188,523
900,188,109
901,188,323
902,188,267
903,188,483
904,188,373
905,188,1023
906,188,818
907,188,862
908,188,97
909,188,50
910,188,1024
911,188,1124
912,188,1049
913,188,411
914,188,991
915,188,946
916,188,587
917,188,307
918,188,1112
919,188,233
920,188,934
921,188,737
922,188,716
923,188,49
924,188,140
925,188,62
926,188,38
927,188,596
928,188,502
929,188,550
930,188,91
931,188,628
932,188,880
933,188,386
934,188,700
935,188,807
936,188,374
937,188,260
938,188,1082
939,188,3
940,188,235
941,188,241
942,188,752
943,188,527
944,188,446
945,188,184
946,188,799
947,188,779
948,188,139
949,188,677
950,188,154
951,188,622
952,188,688
953,188,214
954,188,704
955,188,578
956,188,433
957,188,217
958,188,357
959,188,1046
960,188,1109
961,188,286
962,188,542
963,188,431
964,188,788
965,188,859
966,188,666
967,188,815
968,188,1119
969,188,1029
970,188,202
971,188,192
972,188,533
973,188,384
974,188,430
975,188,65
976,188,489
977,188,497
978,188,285
979,188,857
980,188,848
981,188,543
982,188,592
983,188,90
984,188,963
985,188,624
986,188,1062
987,188,571
988,188,702
989,188,27
990,188,769
991,188,771
992,188,28
993,188,1068
994,188,724
995,188,1114
996,188,444
997,188,516
998,188,757
999,188,179
1000,188,658
1001,188,78
1002,188,967
1003,188,535
1004,188,287
1005,188,256
1006,188,774
1007,188,85
1008,188,1061
1009,188,611
1010,188,26
1011,188,1107
1012,188,965
1013,188,903
1014,188,670
1015,188,420
1016,188,465
1017,188,971
1018,188,512
1019,188,382
1020,188,993
1021,188,160
1022,188,113
1023,188,652
1024,188,329
1025,188,393
1026,188,756
1027,188,488
1028,188,1010
1029,188,910
1030,188,447
1031,188,80
1032,188,534
1033,188,1074
1034,188,1058
1035,188,153
1036,188,514
1037,188,189
1038,188,1067
1039,188,860
1040,188,306
1041,188,762
1042,188,88
1043,188,642
1044,188,947
1045,188,805
1046,188,583
1047,188,299
1048,188,790
1049,188,890
1050,188,219
1051,188,1033
1052,188,1117
1053,188,957
1054,188,337
1055,188,426
1056,188,940
1057,188,1050
1058,188,22
1059,188,606
1060,188,909
1061,188,866
1062,188,999
1063,188,631
1064,188,320
1065,188,452
1066,188,359
1067,188,473
1068,188,336
1069,188,416
1070,188,1054
1071,188,136
1072,188,1
1073,188,715
1074,188,577
1075,188,806
1076,188,98
1077,188,698
1078,188,877
1079,188,104
1080,188,835
1081,188,749
1082,188,986
1083,188,44
1084,188,68
1085,188,1123
1086,188,1072
1087,188,166
1088,188,977
1089,188,574
1090,188,695
1091,188,683
1092,188,525
1093,188,933
1094,188,455
1095,188,476
1096,188,1104
1097,188,741
1098,188,434
1099,188,656
1100,188,659
1101,188,208
1102,188,150
1103,188,610
1104,188,519
1105,188,812
1106,188,586
1107,188,296
1108,188,406
1109,188,575
1110,188,106
1111,188,588
1112,188,300
1113,188,846
1114,188,371
1115,188,1004
1116,188,327
1117,188,985
1118,188,538
1119,188,572
1120,188,802
1121,188,914
1122,188,1102
1123,188,388
1124,188,198
1125,188,604
1126,188,441
1127,188,895
1128,188,87
1129,188,692
1130,188,796
1131,188,826
1132,188,332
1133,188,69
1134,188,110
1135,188,115
1136,188,485
1137,188,998
1138,188,161
1139,188,204
1140,188,898
1141,188,742
1142,188,403
1143,188,131
1144,188,309
1145,188,576
1146,188,351
1147,188,1069
1148,188,134
1149,188,1127
1150,188,76
1151,188,747
1152,188,279
1153,188,612
1154,188,254
1155,188,101
1156,188,94
1157,188,116
1158,188,532
1159,188,482
1160,188,804
1161,188,498
1162,188,407
1163,188,412
1164,188,693
1165,188,86
1166,188,676
1167,188,568
1168,188,853
1169,188,1044
1170,188,699
1171,188,755
1172,188,55
1173,188,926
1174,188,212
1175,188,595
1176,188,665
1177,188,469
1178,188,617
1179,188,1076
1180,188,981
1181,188,377
1182,188,840
1183,188,14
1184,188,252
1185,188,463
1186,188,526
1187,188,734
1188,188,167
1189,188,190
1190,188,669
1191,188,782
1192,188,2
1193,188,417
1194,188,1011
1195,188,723
1196,188,943
1197,188,531
1198,188,163
1199,188,187
1200,188,667
1201,188,958
1202,188,138
1203,188,599
1204,188,435
1205,188,552
1206,188,954
1207,188,480
1208,188,851
1209,188,42
1210,188,276
1211,188,466
1212,188,1128
1213,188,891
1214,188,84
1215,188,1009
1216,188,347
1217,188,394
1218,188,460
1219,188,274
1220,188,703
1221,188,722
1222,188,142
1223,188,475
1224,188,753
1225,188,185
1226,188,1120
1227,188,114
1228,188,53
1229,188,615
1230,188,823
1231,188,1051
1232,188,1110
1233,188,735
1234,188,24
1235,188,170
1236,188,259
1237,188,1037
1238,188,39
1239,188,66
1240,188,1052
1241,188,169
1242,188,262
1243,188,936
1244,188,322
1245,188,765
1246,188,922
1247,188,911
1248,188,10
1249,188,316
1250,188,462
1251,188,772
1252,188,312
1253,188,1002
1254,188,878
1255,188,832
1256,188,380
1257,188,524
1258,188,405
1259,188,649
1260,188,931
1261,188,627
1262,188,63
1263,188,995
1264,188,869
1265,188,714
1266,188,668
1267,188,713
1268,188,191
1269,188,479
1270,188,350
1271,188,830
1272,188,651
1273,188,889
1274,188,352
1275,188,144
1276,188,369
1277,188,510
1278,188,303
1279,188,183
1280,188,245
1281,188,207
1282,188,345
1283,188,1065
1284,188,484
1285,188,1035
1286,188,673
1287,188,1075
1288,188,31
1289,188,674
1290,188,1043
1291,188,567
1292,188,277
1293,188,594
1294,188,873
1295,188,997
1296,188,237
1297,188,883
1298,188,1089
1299,188,1017
1300,188,197
1301,188,470
1302,188,973
1303,188,266
1304,188,340
1305,188,74
1306,188,1022
1307,188,1020
1308,188,740
1309,188,564
1310,188,861
1311,188,1079
1312,188,283
1313,188,944
1314,188,385
1315,188,629
1316,188,1028
1317,188,787
1318,188,561
1319,188,876
1320,188,585
1321,188,1057
1322,188,216
1323,188,450
1324,188,126
1325,188,152
1326,188,838
1327,188,770
1328,188,1071
1329,188,355
1330,188,743
1331,188,939
1332,188,935
1333,188,923
1334,188,289
1335,188,990
1336,188,858
1337,188,120
1338,188,331
1339,188,978
1340,188,67
1341,188,130
1342,188,1027
1343,188,544
1344,188,718
1345,188,0
1346,188,681
1347,188,691
1348,188,852
1349,188,916
1350,188,817
1351,188,379
1352,188,655
1353,188,464
1354,188,226
1355,188,263
1356,188,687
1357,188,1118
1358,188,321
1359,188,719
1360,188,194
1361,188,569
1362,188,64
1363,188,381
1364,188,221
1365,188,1077
1366,188,341
1367,188,492
1368,188,729
1369,188,269
1370,188,679
1371,188,6
1372,188,46
1373,188,1030
1374,188,640
1375,188,162
1376,188,205
1377,188,1131
1378,188,315
1379,188,146
1380,188,888
1381,188,950
1382,188,913
1383,188,549
1384,188,246
1385,188,143
1386,188,635
1387,188,308
1388,188,222
1389,188,1126
1390,188,364
1391,188,301
1392,188,602
1393,188,648
1394,188,924
1395,188,678
1396,188,231
1397,188,458
1398,188,428
1399,188,54
1400,188,119
1401,188,1113
1402,188,1122
1403,188,182
1404,188,206
1405,188,843
1406,188,605
1407,188,870
1408,188,293
1409,188,438
1410,188,663
1411,188,905
1412,188,983
1413,188,717
1414,188,556
1415,188,505
1416,188,399
1417,188,566
1418,188,121
1419,188,811
1420,188,949
1421,188,370
1422,188,290
1423,188,953
1424,188,609
1425,188,1036
1426,188,338
1427,188,408
1428,188,920
1429,188,593
1430,188,366
1431,188,728
1432,188,528
1433,188,867
1434,188,917
1435,188,487
1436,188,35
1437,188,284
1438,188,471
1439,188,901
1440,188,759
1441,188,1092
1442,188,918
1443,188,48
1444,188,395
1445,188,1006
1446,188,362
1447,188,960
1448,188,82
1449,188,239
1450,188,897
1451,188,1070
1452,188,244
1453,188,893
1454,188,294
1455,188,780
1456,188,30
1457,188,278
1458,188,83
1459,188,783
1460,188,584
1461,267,965
1462,267,48
1463,267,10
1464,267,512
1465,267,232
1466,267,991
1467,267,817
1468,267,499
1469,267,299
1470,267,1026
1471,267,439
1472,267,1059
1473,267,692
1474,267,1081
1475,267,195
1476,267,106
1477,267,377
1478,267,611
1479,267,240
1480,267,565
1481,267,402
1482,267,761
1483,267,209
1484,267,636
1485,267,536
1486,267,474
1487,267,1096
1488,267,904
1489,267,336
1490,267,144
1491,267,93
1492,267,843
1493,267,130
1494,267,290
1495,267,875
1496,267,450
1497,267,858
1498,267,409
1499,267,380
1500,267,867
1501,267,279
1502,267,1040
1503,267,676
1504,267,811
1505,267,379
1506,267,902
1507,267,624
1508,267,265
1509,267,1098
1510,267,88
1511,267,615
1512,267,1047
1513,267,528
1514,267,321
1515,267,357
1516,267,230
1517,267,870
1518,267,813
1519,267,367
1520,267,907
1521,267,932
1522,267,83
1523,267,643
1524,267,90
1525,267,417
1526,267,913
1527,267,498
1528,267,54
1529,267,742
1530,267,1104
1531,267,743
1532,267,554
1533,267,311
1534,267,572
1535,267,215
1536,267,183
1537,267,610
1538,267,1127
1539,267,3
1540,267,1119
1541,267,723
1542,267,978
1543,267,517
1544,267,135
1545,267,43
1546,267,179
1547,267,1120
1548,267,420
1549,267,831
1550,267,552
1551,267,41
1552,267,305
1553,267,33
1554,267,166
1555,267,995
1556,267,184
1557,267,587
1558,267,860
1559,267,342
1560,267,578
1561,267,715
1562,267,264
1563,267,888
1564,267,17
1565,267,922
1566,267,808
1567,267,663
1568,267,688
1569,267,1113
1570,267,330
1571,267,651
1572,267,906
1573,267,224
1574,267,131
1575,267,254
1576,267,312
1577,267,997
1578,267,784
1579,267,100
1580,267,786
1581,267,323
1582,267,650
1583,267,216
1584,267,727
1585,267,294
1586,267,309
1587,267,442
1588,267,777
1589,267,476
1590,267,687
1591,267,471
1592,267,1024
1593,267,946
1594,267,158
1595,267,473
1596,267,1124
1597,267,354
1598,267,558
1599,267,720
1600,267,510
1601,267,878
1602,267,883
1603,267,110
1604,267,373
1605,267,352
1606,267,1095
1607,267,188
1608,267,375
1609,267,1065
1610,267,193
1611,267,200
1612,267,833
1613,267,46
1614,267,898
1615,267,42
1616,267,333
1617,267,170
1618,267,604
1619,267,711
1620,267,948
1621,267,629
1622,267,1082
1623,267,532
1624,267,530
1625,267,667
1626,267,125
1627,267,605
1628,267,76
1629,267,157
1630,267,269
1631,267,1063
1632,267,577
1633,267,192
1634,267,887
1635,267,507
1636,267,1022
1637,267,246
1638,267,69
1639,267,930
1640,267,237
1641,267,472
1642,267,523
1643,267,672
1644,267,436
1645,267,923
1646,267,82
1647,267,797
1648,267,954
1649,267,835
1650,267,825
1651,267,464
1652,267,1019
1653,267,374
1654,267,848
1655,267,699
1656,267,669
1657,267,949
1658,267,154
1659,267,758
1660,267,313
1661,267,556
1662,267,551
1663,267,1029
1664,267,866
1665,267,124
1666,267,1014
1667,267,475
1668,267,21
1669,267,820
1670,267,2
1671,267,285
1672,267,701
1673,267,690
1674,267,627
1675,267,30
1676,267,1043
1677,267,38
1678,267,34
1679,267,276
1680,267,298
1681,267,619
1682,267,49
1683,267,957
1684,267,13
1685,267,874
1686,267,189
1687,267,724
1688,267,432
1689,267,917
1690,267,564
1691,267,764
1692,267,139
1693,267,23
1694,267,72
1695,267,20
1696,267,1126
1697,267,522
1698,267,852
1699,267,628
1700,267,543
1701,267,68
1702,267,944
1703,267,895
1704,267,1078
1705,267,143
1706,267,595
1707,267,369
1708,267,344
1709,267,102
1710,267,421
1711,267,335
1712,267,53
1713,267,462
1714,267,893
1715,267,751
1716,267,97
1717,267,35
1718,267,561
1719,267,167
1720,267,63
1721,267,384
1722,267,520
1723,267,435
1724,267,444
1725,267,511
1726,267,210
1727,267,134
1728,267,910
1729,267,390
1730,267,674
1731,267,150
1732,267,621
1733,267,451
1734,267,396
1735,267,477
1736,267,962
1737,267,489
1738,267,737
1739,267,416
1740,267,359
1741,267,766
1742,267,770
1743,267,772
1744,267,196
1745,267,8
1746,267,836
1747,267,999
1748,267,87
1749,267,792
1750,267,59
1751,267,358
1752,267,1031
1753,267,92
1754,267,1097
1755,267,410
1756,267,174
1757,267,29
1758,267,1090
1759,267,582
1760,267,317
1761,267,802
1762,267,147
1763,267,490
1764,267,315
1765,267,12
1766,267,1061
1767,267,545
1768,267,168
1769,267,165
1770,267,424
1771,267,338
1772,267,376
1773,267,1020
1774,267,221
1775,267,272
1776,267,1115
1777,267,152
1778,267,419
1779,267,136
1780,267,671
1781,267,411
1782,267,361
1783,267,1072
1784,267,86
1785,267,885
1786,267,953
1787,267,109
1788,267,277
1789,267,924
1790,267,838
1791,267,977
1792,267,1004
1793,267,1009
1794,267,947
1795,267,1048
1796,267,733
1797,267,646
1798,267,721
1799,267,704
1800,267,609
1801,267,275
1802,267,697
1803,267,769
1804,267,541
1805,267,1093
1806,267,133
1807,267,1122
1808,267,780
1809,267,238
1810,267,588
1811,267,239
1812,267,234
1813,267,405
1814,267,752
1815,267,531
1816,267,971
1817,267,343
1818,267,680
1819,267,142
1820,267,407
1821,267,1
1822,267,818
1823,267,877
1824,267,899
1825,267,596
1826,267,983
1827,267,248
1828,267,851
1829,267,640
1830,267,332
1831,267,648
1832,267,1037
1833,267,459
1834,267,1080
1835,267,873
1836,267,658
1837,267,603
1838,267,286
1839,267,569
1840,267,62
1841,267,1055
1842,267,753
1843,267,684
1844,267,426
1845,267,399
1846,267,903
1847,267,1006
1848,267,665
1849,267,756
1850,267,213
1851,267,175
1852,267,935
1853,267,296
1854,267,423
1855,267,649
1856,267,119
1857,267,26
1858,267,805
1859,267,1005
1860,267,457
1861,267,263
1862,267,252
1863,267,47
1864,267,458
1865,267,494
1866,267,60
1867,267,198
1868,267,74
1869,267,228
1870,267,452
1871,267,370
1872,267,331
1873,267,268
1874,267,1128
1875,267,889
1876,267,391
1877,267,1038
1878,267,24
1879,267,199
1880,267,182
1881,267,972
1882,267,1077
1883,267,747
1884,267,51
1885,267,514
1886,267,66
1887,267,371
1888,267,1125
1889,267,415
1890,267,9
1891,267,1058
1892,267,731
1893,267,345
1894,267,11
1895,267,882
1896,267,846
1897,267,1069
1898,267,236
1899,267,707
1900,267,714
1901,267,1044
1902,267,226
1903,267,641
1904,267,115
1905,267,487
1906,267,849
1907,267,140
1908,267,562
1909,267,705
1910,267,606
1911,267,465
1912,267,871
1913,267,478
1914,267,557
1915,267,191
1916,267,655
1917,267,566
1918,267,1092
1919,267,161
1920,267,592
1921,267,484
1922,267,1039
1923,267,722
1924,267,894
1925,267,616
1926,267,260
1927,267,351
1928,267,861
1929,267,695
1930,267,112
1931,267,1085
1932,267,717
1933,267,114
1934,267,222
1935,267,542
1936,267,128
1937,267,826
1938,267,1046
1939,267,253
1940,267,505
1941,267,227
1942,267,58
1943,267,719
1944,267,586
1945,267,1071
1946,267,614
1947,267,116
1948,267,1112
1949,267,974
1950,267,990
1951,267,40
1952,267,80
1953,267,160
1954,267,828
1955,267,998
1956,267,1035
1957,267,4
1958,267,1103
1959,267,834
1960,272,142
1961,272,846
1962,272,92
1963,272,235
1964,272,338
1965,272,358
1966,272,899
1967,272,984
1968,272,947
1969,279,608
1970,279,599
1971,279,694
1972,279,380
1973,279,68
1974,279,1043
1975,279,235
1976,279,1034
1977,279,658
1978,279,899
1979,280,503
1980,280,661
1981,280,909
1982,280,994
1983,280,621
1984,280,1081
1985,280,313
1986,280,784
1987,280,92
1988,280,495
1989,280,628
1990,280,416
1991,280,833
1992,280,285
1993,280,59
1994,280,644
1995,280,1017
1996,280,384
1997,280,919
1998,280,410
1999,280,887
2000,280,952
2001,280,4
2002,280,847
2003,280,41
2004,280,913
2005,280,826
2006,280,407
2007,280,402
2008,280,250
2009,280,859
2010,280,68
2011,280,81
2012,280,333
2013,280,7
2014,280,349
2015,280,445
2016,280,239
2017,280,312
2018,280,544
2019,280,188
2020,280,1061
2021,280,556
2022,280,39
2023,280,712
2024,280,1054
2025,280,88
2026,280,1059
2027,280,189
2028,280,417
2029,280,741
2030,280,214
2031,280,9
2032,280,23
2033,280,378
2034,280,780
2035,280,429
2036,280,557
2037,280,1068
2038,280,163
2039,280,972
2040,280,20
2041,280,665
2042,280,357
2043,280,864
2044,280,562
2045,280,275
2046,280,401
2047,280,759
2048,280,1042
2049,280,142
2050,280,941
2051,280,981
2052,280,546
2053,280,695
2054,280,354
2055,280,109
2056,280,215
2057,280,662
2058,280,167
2059,280,1122
2060,280,431
2061,280,923
2062,280,878
2063,280,317
2064,280,530
2065,280,231
2066,280,44
2067,280,622
2068,280,87
2069,280,1128
2070,280,603
2071,280,720
2072,280,2
2073,280,787
2074,280,685
2075,280,986
2076,280,614
2077,280,758
2078,280,924
2079,280,606
2080,280,1116
2081,280,8
2082,280,476
2083,280,267
2084,280,329
2085,280,173
2086,280,301
2087,280,439
2088,280,829
2089,280,272
2090,280,569
2091,280,1035
2092,280,793
2093,280,971
2094,280,884
2095,280,584
2096,280,286
2097,280,1099
2098,280,269
2099,280,592
2100,280,308
2101,280,820
2102,280,311
2103,280,469
2104,280,886
2105,280,515
2106,280,636
2107,280,60
